koi,koi,rprs,secthresh,maxrad,lhood_heb,pr_heb,lhood_heb_Px2,pr_heb_Px2,lhood_eb,pr_eb,lhood_eb_Px2,pr_eb_Px2,lhood_beb,pr_beb,lhood_beb_Px2,pr_beb_Px2,lhood_boxy,pr_boxy,lhood_long,pr_long,lhood_pl,pr_pl,lhood_tot,fp,FPP,kepid,period,rp,disposition,prob_ontarget,pos_prob_score,not_transitlike,significant_secondary,centroid_offset,ephem_match,MES,exception,has_ttv,n_cands
K02792.01,K02792.01,0.005,6.0,1.86,4.35e-23,3.56e-24,1.64e-05,1.2e-08,1.48e-21,4.72e-22,4.68e-07,3.58e-09,0.000195,1.95e-05,7.56e-08,4.73e-09,0.000154,3.53e-07,0.0,0.0,3.78,1.0,3.78,0.03,1.99e-05,11127479.0,2.12823928,,CANDIDATE,1.0,0.89,False,False,False,False,18.08196,,False,1.0
K02793.01,K02793.01,0.04,359.0,0.5,1.42e-08,4.19e-11,7.06e-05,1.4e-08,1.74e-13,1.7e-15,2.11e-08,2.39e-11,0.00645,2.66e-06,8.58e-06,3.44e-09,0.0,0.0,0.0,0.0,20.1,1.0,20.11,0.216,2.68e-06,9823519.0,4.4968604,,CANDIDATE,1.0,1.0,False,False,False,False,33.70351,,False,2.0
K02793.02,K02793.02,0.029,185.0,0.51,5.84e-14,6.75e-17,1.84e-05,3.83e-09,1.32e-11,5.35e-14,2.12e-05,2.8e-08,0.322,6.82e-05,0.095,1.79e-05,0.0,0.0,0.0,0.0,42.7,1.0,43.12,0.162,8.61e-05,9823519.0,1.766789062,,CANDIDATE,1.0,1.0,False,False,False,False,22.866095,,False,2.0
K02794.01,K02794.01,0.022,637.0,2.07,0.00061,5.49e-07,0.372,4.45e-05,0.407,0.00169,3.41,0.00387,11.7,0.0617,23.2,0.0664,0.0,0.0,0.0,0.0,18.6,0.866,57.69,0.213,0.134,5428668.0,0.703399706,,FALSE POSITIVE,1.6e-06,0.5,False,True,True,False,15.531056,,False,1.0
K02795.01,K02795.01,0.022,61.0,2.04,1.33e-81,4.43e-78,6.63e-27,1e-24,6.1e-62,9.18e-58,9.91e-23,1.23e-19,4e-105,7.52e-101,1.6e-11,2.69e-07,0.0,0.0,0.0086,0.998,3.04e-08,0.002,0.0086,0.167,0.998,5041569.0,2.53551524,,FALSE POSITIVE,0.96,0.0,False,True,False,False,14.89962,,False,1.0
K02796.01,K02796.01,0.009,97.0,1.65,1.14e-05,1.03e-08,0.0553,1.08e-05,2.36e-08,1.36e-10,0.00935,1.47e-05,0.0594,0.000366,0.0557,0.000255,0.0,0.0,0.0,0.0,23.4,0.999,23.58,0.089,0.000646,11246161.0,0.537410878,,FALSE POSITIVE,0.99,0.67,True,False,False,False,17.58109,,False,1.0
K02797.01,K02797.01,0.014,40.0,2.76,7.4e-19,1.35e-20,1.95e-05,3.97e-08,1.27e-11,7.04e-13,0.00017,2.33e-06,0.000532,4.6e-05,5.7e-06,5.74e-07,0.000203,1.58e-07,0.0,0.0,1.54,1.0,1.541,0.146,4.91e-05,10604521.0,0.86811809,,CANDIDATE,0.51,0.56,False,False,False,False,20.421286,,False,1.0
K02798.01,K02798.01,0.009,17.0,1.05,2.11e-13,9.42e-16,0.014,2.13e-06,1.53e-15,2.46e-17,0.00805,9.23e-06,0.274,0.00202,0.0186,0.000134,0.0,0.0,0.0,0.0,63.1,0.998,63.41,0.023,0.00217,6697756.0,0.916140768,,CANDIDATE,1.0,0.95,False,False,False,False,19.356035,,False,1.0
K02799.01,K02799.01,0.01,32.0,1.53,3.74e-49,9.99e-41,3.04e-09,0.666,4.67e-104,4.35e-95,3.46e-10,0.334,6.65e-179,3.59e-168,1.32e-20,4.98e-10,0.0,0.0,0.0,0.0,2.46e-43,8.24e-32,3.386e-09,0.201,1.0,5649833.0,0.597933513,,FALSE POSITIVE,5e-96,0.56,False,True,True,True,18.31491,,False,1.0
K02800.01,K02800.01,0.01,46.0,1.56,1.41e-71,3.87e-69,2.18e-15,1.57e-14,3.48e-44,4.3e-41,9.23e-15,8.9e-13,2.29e-28,4.65e-26,7.99e-06,0.00143,0.0,0.0,0.00825,0.113,0.000315,0.885,0.008573,0.087,0.115,10518399.0,2.69636904,,FALSE POSITIVE,1.0,0.0,False,True,False,True,17.264177,,False,1.0
K02801.01,K02801.01,0.007,7.0,1.65,3.14e-24,4.34e-25,1.54e-05,9.45e-09,3.66e-17,1.93e-17,1.71e-08,6.99e-11,8.63e-05,3.45e-05,1.15e-07,3.38e-08,0.00154,4.91e-06,0.0,0.0,1.57,1.0,1.572,0.099,3.94e-05,5905822.0,6.99205491,,CANDIDATE,0.98,0.88,False,False,False,False,17.957369,,False,1.0
K02802.01,K02802.01,0.013,56.0,0.87,0.000952,2.15e-05,0.141,0.000214,0.00106,0.000109,0.0957,0.00159,0.112,0.000717,0.224,0.00171,3.72e-05,4.14e-08,0.0,0.0,2.13,0.996,2.705,0.174,0.00436,5775129.0,3.8482213,,CANDIDATE,1.0,1.0,False,False,False,False,16.21347,,False,1.0
K02803.01,K02803.01,0.005,7.0,1.38,4.41e-17,9.12e-17,0.000486,1.85e-05,2.36e-18,1.73e-17,2.55e-05,5.77e-06,0.000517,0.00188,0.000115,0.00035,0.000365,3.6e-05,2.39e-05,2.36e-06,3.93,0.998,3.932,0.001,0.00229,9898447.0,2.37752807,,CANDIDATE,0.99,0.88,False,False,False,False,14.655254,,False,1.0
K02804.01,K02804.01,0.009,30.0,0.5,6.86e-17,7.52e-18,5.2e-06,1.74e-08,9.27e-06,3.79e-06,7.19e-06,1.78e-07,1.37e-06,5.31e-08,5.63e-07,1.71e-08,0.00376,1.29e-05,0.0,0.0,0.561,1.0,0.5648,0.144,1.69e-05,5307568.0,2.62837941,,FALSE POSITIVE,2.8e-100,1.0,False,True,True,False,14.974922,,False,1.0
K02805.01,K02805.01,0.006,9.0,0.87,3.27e-15,4.55e-17,0.00069,2.01e-07,0.000923,4.52e-05,0.00294,5.11e-06,0.0037,1.69e-05,3.79e-05,1.47e-07,0.000155,6.81e-08,0.0,0.0,7.22,1.0,7.228,0.074,6.76e-05,11135308.0,1.877882748,,CANDIDATE,1.0,0.99,False,False,False,False,17.979008,,False,1.0
K02806.01,K02806.01,0.024,152.0,0.54,2.04e-07,1.16e-08,0.00095,4.93e-07,3.52e-08,6.95e-09,0.000618,1.61e-06,0.0155,0.000239,0.00245,3.37e-05,0.00013,3.77e-07,0.0,0.0,3.57,1.0,3.59,0.186,0.000275,7047824.0,24.7543966,,CANDIDATE,1.0,1.0,False,False,False,False,15.984361,,False,1.0
K02807.01,K02807.01,0.017,44.0,0.84,0.219,0.00563,0.953,0.00165,0.549,0.0531,0.992,0.0127,1.7,0.0349,1.8,0.0374,0.0,0.0,0.0,0.0,1.44,0.855,7.653,0.195,0.145,2985587.0,3.37571832,,CANDIDATE,1.0,0.78,False,False,False,False,18.684055,,False,1.0
K02808.01,K02808.01,0.01,74.0,0.5,0.0239,2.77e-05,1.03,0.000756,0.051,0.000278,1.53,0.00584,15.8,0.0668,23.5,0.0634,0.0,0.0,0.0,0.0,2.36,0.863,44.29,0.14,0.137,3730335.0,0.59608829,,FALSE POSITIVE,6.1e-85,1.0,False,False,True,False,20.479918,,False,1.0
K02809.01,K02809.01,0.014,166.0,0.5,6.5e-10,4.19e-08,0.0541,0.0834,2.75e-08,7.43e-06,0.0188,0.259,0.0196,0.0976,0.111,0.418,0.0,0.0,0.0,0.0,0.000247,0.142,0.2037,0.186,0.858,7428316.0,7.12677689,,FALSE POSITIVE,0.0,0.88,False,True,True,False,14.851458,,False,1.0
K02810.01,K02810.01,0.183,71.0,1.83,7.07e-177,9.07e-174,8.26e-38,3.78e-35,3.36e-287,1.33e-283,2.55e-26,8.58e-23,4.24e-256,4.11e-252,3.83e-62,3.39e-58,0.0,0.0,0.00826,1.0,1.68e-207,1.94e-203,0.00826,0.011,1.0,10275766.0,0.661744986,,FALSE POSITIVE,1.6e-15,0.22,False,True,True,True,22.681332,,False,1.0
K02811.01,K02811.01,0.011,42.0,4.0,5.25e-14,4.68e-16,8.43e-06,1.3e-08,8.43e-16,2.73e-17,1.04e-05,1.11e-07,0.0335,0.01,0.272,0.0995,1.58e-05,1.26e-08,0.00599,4.76e-06,7.82,0.891,8.132,0.048,0.109,6370120.0,1.354772593,,FALSE POSITIVE,0.0,1.0,False,True,False,False,23.656967,,False,1.0
K02812.01,K02812.01,0.023,110.0,1.14,1.89e-10,1.28e-09,1.47e-11,5.06e-13,6.62e-06,0.000204,1.69e-05,6.36e-06,7.49e-06,4.22e-05,8.64e-09,2.14e-08,0.00417,0.00153,0.0,0.0,0.0335,0.998,0.0377,0.159,0.00178,2442448.0,76.613377,,CANDIDATE,1.0,1.0,False,False,False,False,22.827902,,False,1.0
K02813.01,K02813.01,0.011,38.0,0.5,,,,,,,,,,,,,,,,,,,,,,11197853.0,0.698461548,,CANDIDATE,0.84,1.0,False,False,False,False,19.6016,AllWithinRocheError,False,1.0
K02814.01,K02814.01,0.01,144.0,1.92,0.00665,8.34e-07,1.11,0.000111,0.0113,5.48e-06,2.25,0.00117,3.31,0.085,8.09,0.136,0.0,0.0,0.0,0.0,10.7,0.777,25.48,0.153,0.223,4479633.0,0.475067834,,FALSE POSITIVE,0.0078,0.64,False,False,True,False,14.227454,,False,1.0
K02815.01,K02815.01,0.007,18.0,1.32,6.04e-45,9.16e-42,1.57e-11,2.15e-09,8.68e-29,6.13e-25,2.64e-10,2.54e-07,1.52e-76,1.12e-72,2.09e-13,1.41e-09,0.0,0.0,0.00758,1.0,3.17e-24,1.51e-19,0.00758,0.084,1.0,9665922.0,1.545392765,,CANDIDATE,1.0,0.64,False,False,False,False,16.346537,,False,1.0
K02816.01,K02816.01,0.016,65.0,1.02,1.21e-06,2.23e-09,0.00204,1.95e-06,5.39e-05,4.69e-07,0.00338,2.61e-05,0.0843,0.000176,0.219,0.000568,2.54e-05,7.16e-09,0.0,0.0,6.47,0.999,6.779,0.145,0.000773,11283615.0,1.289588112,,CANDIDATE,1.0,0.89,False,False,False,False,18.005247,,False,1.0
K02817.01,K02817.01,0.016,61.0,2.13,8.55e-05,7.6e-08,0.232,6.47e-05,0.00213,7.09e-06,0.464,0.000942,0.133,0.00111,0.218,0.00208,0.0,0.0,0.0,0.0,16.5,0.996,17.55,0.138,0.0042,7605093.0,0.634002937,,CANDIDATE,1.0,1.0,False,False,False,False,15.6823845,,False,1.0
K02818.01,K02818.01,0.018,20.0,4.0,5.54e-120,1.05e-116,2.35e-24,2.43e-22,6.51e-61,3.3e-57,1.85e-13,1.11e-10,0.0,0.0,1.07e-171,8.37e-167,0.0,0.0,0.0089,1.0,1.32e-73,9.11e-69,0.0089,0.112,1.0,4952341.0,1.796825165,,FALSE POSITIVE,0.0,1.0,True,False,True,False,11.904107,,False,1.0
K02819.01,K02819.01,0.02,123.0,0.5,6.22e-14,1.43e-13,5.95e-06,1.63e-07,7.96e-10,7.59e-09,2.12e-07,4.95e-08,0.000927,0.000539,0.000394,0.000111,6.86e-05,5.53e-06,0.0,0.0,0.06,0.999,0.0614,0.217,0.000656,4270565.0,18.0114994,,FALSE POSITIVE,2.5e-101,1.0,False,False,True,False,19.849207,,False,1.0
K02820.01,K02820.01,0.013,53.0,2.31,3.87e-17,1.38e-18,3.88e-06,7.44e-09,4.74e-15,6.12e-16,9.57e-07,1.03e-08,0.00106,9.79e-05,0.000818,8.49e-05,0.00311,6.75e-06,4.52e-05,9.81e-08,1.92,1.0,1.925,0.114,0.00019,11963206.0,3.0091324,,CANDIDATE,1.0,0.44,False,False,False,False,15.104098,,False,1.0
K02821.01,K02821.01,0.033,553.0,1.2,1.29e-07,3.33e-06,2.07e-16,5.38e-17,5.32e-06,0.000547,6.12e-31,1.31e-30,6e-06,0.000105,2.25e-07,1.78e-06,0.00474,0.0092,0.0,0.0,0.00933,0.99,0.01408,0.167,0.00986,4249611.0,79.2455988,,CANDIDATE,,0.0,False,False,False,False,15.594652,,False,1.0
K02822.01,K02822.01,0.021,101.0,0.84,3.86e-09,1.56e-10,0.00149,2.34e-06,6.12e-06,1.15e-06,0.001,1.84e-05,0.0159,0.000478,0.0118,0.000389,0.00137,2.3e-06,0.0,0.0,1.38,0.999,1.412,0.216,0.000891,8263545.0,4.44588291,,CANDIDATE,1.0,0.97,False,False,False,False,19.883142,,False,1.0
K02823.01,K02823.01,0.036,28.0,2.61,0.0,0.0,7.75e-106,2.09e-103,0.0,0.0,1.79e-115,4.43e-112,0.0,0.0,2.88e-180,4.34e-176,0.0,0.0,0.00815,1.0,0.0,0.0,0.00815,0.163,1.0,10341917.0,0.933747037,,FALSE POSITIVE,0.99,0.0,False,False,True,True,16.67006,,False,1.0
K02824.01,K02824.01,0.017,123.0,2.07,5.91e-08,4.7e-10,0.00203,3e-06,0.00375,0.000118,0.0206,0.000319,0.0238,0.00163,0.163,0.00826,2.09e-06,7.24e-10,0.0,0.0,3.19,0.99,3.403,0.217,0.0103,3241604.0,1.703357246,,FALSE POSITIVE,0.0,1.0,False,True,True,True,18.828476,,False,1.0
K02825.01,K02825.01,0.01,61.0,0.5,7.53e-64,1.46e-60,7.24e-13,3.67e-10,2.07e-87,1.27e-83,1.73e-11,4.26e-08,1.81e-100,3.88e-97,1.66e-23,2.39e-20,0.0,0.0,0.0053,1.0,2.65e-59,6.53e-54,0.0053,0.16,1.0,9591070.0,0.764171953,,FALSE POSITIVE,1.1e-95,0.56,False,False,True,False,17.158392,,False,1.0
K02826.01,K02826.01,0.018,241.0,0.5,5.82e-30,5.48e-30,5.65e-15,6.96e-16,1.52e-12,8.32e-12,2.04e-05,1.02e-05,0.216,0.0686,1.57,0.271,0.0,0.0,0.0,0.0,0.0247,0.66,1.811,0.201,0.34,8227661.0,0.926869468,,FALSE POSITIVE,1.7e-95,0.26,False,True,True,False,25.147255,,False,1.0
K02827.01,K02827.01,0.014,56.0,1.23,3.46e-13,3.24e-14,0.00192,1.87e-06,7.31e-13,3.98e-13,0.000415,6.09e-06,0.00576,0.000295,0.000151,6.22e-06,0.00384,1.35e-05,0.0,0.0,2.06,1.0,2.072,0.112,0.000322,7428736.0,7.06317341,,CANDIDATE,1.0,0.99,False,False,False,False,15.934314,,False,1.0
K02828.01,K02828.01,0.032,347.0,0.66,1.51e-08,4.11e-09,2.73e-06,4.99e-09,4.45e-08,3.58e-08,8.76e-05,1.33e-06,0.00141,0.000111,4.68e-05,1.38e-06,0.00236,4.84e-05,0.0,0.0,0.836,1.0,0.8399,0.208,0.000162,6436029.0,59.4970952,,CANDIDATE,1.0,0.99,False,False,False,False,19.888842,,False,2.0
K02828.02,K02828.02,0.038,1207.0,1.47,3.57e-12,1.18e-10,7.09e-09,4.34e-09,2.75e-07,2.86e-05,1.83e-07,8.11e-07,7.84e-06,0.000965,2.01e-07,9.72e-06,0.00436,0.0556,0.0,0.0,0.00567,0.943,0.01004,0.193,0.0566,6436029.0,505.463987,,FALSE POSITIVE,1.0,1.0,False,True,False,False,12.917255,,False,2.0
K02829.01,K02829.01,0.012,42.0,1.11,0.217,0.0346,0.551,0.000731,0.805,0.533,1.11,0.0148,2.27,0.142,0.954,0.0361,0.0,0.0,0.0,0.0,0.356,0.239,6.263,0.167,0.761,6197215.0,10.61345435,,CANDIDATE,1.0,0.99,False,False,False,False,16.118202,,False,1.0
K02830.01,K02830.01,0.018,93.0,0.93,3.95e-05,3.6e-05,3.01e-06,1.54e-08,0.000769,0.0027,0.0026,0.000117,4.3e-05,2.46e-05,4.22e-10,1.36e-10,0.000979,2.83e-05,0.0,0.0,0.442,0.997,0.4464,0.072,0.00291,9244508.0,40.5286413,,CANDIDATE,1.0,1.0,False,False,False,False,18.697493,,False,1.0
K02831.01,K02831.01,0.008,23.0,0.5,6.61e-06,2.43e-09,0.0069,9.85e-07,0.000205,2.75e-07,0.471,0.000457,4.07,0.00292,4.28,0.00214,0.0,0.0,0.0,0.0,15.5,0.994,24.33,0.068,0.00552,9692557.0,0.571939415,,FALSE POSITIVE,3.4e-95,0.56,False,True,True,False,19.867167,,False,1.0
K02832.01,K02832.01,0.009,30.0,1.32,7.27e-19,1.58e-20,0.00299,1.82e-06,1.03e-14,6.25e-16,0.000197,9.01e-07,0.0249,0.000268,0.0151,0.000165,0.000198,2.3e-07,4.62e-05,5.37e-08,9.49,1.0,9.533,0.049,0.000436,9995402.0,3.57554956,,CANDIDATE,1.0,0.95,False,False,False,False,14.281627,,False,1.0
K02833.01,K02833.01,0.006,15.0,1.2,0.00107,0.000144,0.0795,0.000512,0.0192,0.00833,0.0689,0.00367,0.146,0.0705,0.39,0.134,0.0043,3.67e-05,0.0,0.0,0.187,0.783,0.896,0.102,0.217,9109857.0,1.791876873,,CANDIDATE,1.0,0.88,False,False,False,False,15.878425,,False,1.0
K02834.01,K02834.01,0.032,376.0,0.81,7.18e-06,5.03e-06,0.00206,1.8e-05,0.00011,0.000238,0.00093,5.09e-05,0.0047,0.00115,0.006,0.000706,0.00338,0.000307,0.0,0.0,0.318,0.998,0.3352,0.205,0.00248,5609593.0,136.205626,,CANDIDATE,1.0,1.0,False,False,False,False,16.920662,,False,1.0
K02835.01,K02835.01,0.024,171.0,0.78,0.00296,4.24e-05,0.738,0.000381,0.00446,0.000212,0.554,0.00177,0.727,0.00493,0.961,0.00524,0.0,0.0,0.0,0.0,6.55,0.987,9.537,0.176,0.0126,5436338.0,6.30923438,,CANDIDATE,1.0,0.98,False,False,False,False,18.741327,,False,1.0
K02836.01,K02836.01,0.015,69.0,0.81,4.41e-17,9.29e-19,5.04e-06,6.74e-09,9.79e-14,8.96e-15,2.82e-05,2.1e-07,0.0718,0.000572,0.0596,0.000486,2.09e-06,2.27e-09,0.000231,2.5e-07,4.37,0.999,4.502,0.11,0.00106,11414465.0,2.94194094,,CANDIDATE,1.0,0.92,False,False,False,False,16.690557,,False,1.0
K02837.01,K02837.01,0.012,56.0,1.2,5.6e-09,1.93e-09,0.000191,2.65e-07,1.65e-05,2.37e-05,2.45e-05,2.18e-07,0.000108,8.33e-06,2.09e-05,1.08e-06,0.000555,2.82e-06,0.0,0.0,0.518,1.0,0.5189,0.214,3.65e-05,11565924.0,13.32196237,,CANDIDATE,0.51,0.95,False,False,False,False,16.20682,,False,1.0
K02838.01,K02838.01,0.008,27.0,1.44,1.28e-24,6.36e-25,7.42e-05,1.77e-07,9.9e-27,2.19e-26,2.75e-08,7.59e-10,3.66e-06,1.88e-06,4.98e-07,1.71e-07,0.00254,3.08e-05,0.0,0.0,0.642,1.0,0.6446,0.078,3.3e-05,6607357.0,7.69993485,,CANDIDATE,0.78,0.78,False,False,False,False,14.992912,,False,2.0
K02838.02,K02838.02,0.007,20.0,1.65,9.18e-24,3.1e-24,0.000304,2.15e-06,1.39e-23,1.73e-23,1.32e-06,5.18e-08,1.24e-05,8.61e-06,7.06e-05,5.58e-05,0.00225,3.31e-05,0.000805,1.19e-05,0.723,1.0,0.7264,0.049,0.000112,6607357.0,4.77468005,,CANDIDATE,0.47,1.0,False,False,False,False,12.961825,,False,2.0
K02839.01,K02839.01,0.021,139.0,0.84,2.85e-08,1.22e-10,0.00311,9.51e-07,5.35e-09,7.71e-11,0.00066,1.5e-06,0.124,0.000182,0.0345,3.75e-05,0.0,0.0,0.0,0.0,25.3,1.0,25.46,0.125,0.000222,6186964.0,2.164570968,,CANDIDATE,1.0,0.92,False,False,False,False,17.18656,,False,1.0
K02840.01,K02840.01,0.01,22.0,1.74,1.43e-20,3.66e-21,4.02e-06,2.41e-08,2.03e-10,2.25e-10,6.09e-07,3.66e-08,2.08e-05,2.56e-05,2.91e-06,3.52e-06,0.00277,3.33e-05,0.0,0.0,0.266,1.0,0.2688,0.128,6.25e-05,6467363.0,3.67934645,,CANDIDATE,0.51,0.67,False,False,False,False,16.351715,,False,2.0
K02840.02,K02840.02,0.008,36.0,2.16,9.84e-13,5.22e-13,0.00839,4.81e-05,1.99e-07,4.05e-07,0.00242,8.96e-05,0.00276,0.00528,0.00835,0.0129,0.000787,8.54e-06,0.0,0.0,0.49,0.982,0.5127,0.105,0.0184,6467363.0,7.446473,,CANDIDATE,0.085,0.44,False,False,False,False,10.49991,,False,2.0
K02841.01,K02841.01,0.029,318.0,0.63,5.08e-07,7.43e-06,1.66e-05,3.45e-06,2.87e-08,1.37e-06,6.46e-05,0.00011,3.12e-05,8.72e-05,5.39e-06,8.76e-06,0.0046,0.00853,0.0,0.0,0.0147,0.991,0.01942,0.204,0.00875,8758204.0,159.388051,,CANDIDATE,0.99,1.0,False,False,False,False,16.244816,,False,1.0
K02842.01,K02842.01,0.048,341.0,0.5,1.33e-08,6.62e-12,0.0179,7.65e-06,3.22e-11,5.77e-14,0.0109,3.25e-05,1.63,0.000242,5.61,0.000772,0.0,0.0,0.0,0.0,55.9,0.999,63.17,0.188,0.00105,8733898.0,1.565412847,,CONFIRMED,1.0,1.0,False,False,False,False,35.40986,,False,3.0
K02842.02,K02842.02,0.048,591.0,0.81,0.0122,5.7e-05,2.9,0.00251,0.0159,0.000238,1.75,0.00973,1.64,0.00287,1.96,0.00432,0.0,0.0,0.0,0.0,16.5,0.98,24.78,0.186,0.0197,8733898.0,5.1489289,,CONFIRMED,1.0,1.0,False,False,False,False,19.42038,,False,3.0
K02842.03,K02842.03,0.039,413.0,0.9,1.37e-06,3.09e-09,0.111,0.000106,1.91e-05,1.56e-07,0.0328,0.000212,2.09,0.00279,2.77,0.00339,0.0,0.0,0.0,0.0,28.8,0.993,33.8,0.147,0.00651,8733898.0,3.03621679,,CONFIRMED,1.0,1.0,False,False,False,False,18.881773,,False,3.0
K02844.01,K02844.01,0.011,41.0,0.5,3.48e-16,3.81e-18,0.000289,1.31e-07,1.49e-10,6.66e-12,0.000141,6.15e-07,0.00102,3.95e-06,0.00734,3.1e-05,0.00027,1.22e-07,3.37e-06,1.51e-09,7.46,1.0,7.469,0.115,3.59e-05,4858610.0,2.72287586,,FALSE POSITIVE,4.3e-103,0.95,False,False,True,False,16.280317,,False,1.0
K02845.01,K02845.01,0.013,50.0,1.5,5.43e-12,1.88e-14,7.33e-05,4.34e-08,3.68e-10,4.62e-12,1.65e-05,6.96e-08,0.0699,0.000509,0.0837,0.000802,0.000197,7.61e-08,0.00181,6.97e-07,12.8,0.999,12.96,0.077,0.00131,10591855.0,1.574090272,,CANDIDATE,1.0,0.99,False,False,False,False,15.447158,,False,1.0
K02846.01,K02846.01,0.013,70.0,4.0,2.02e-18,9.03e-20,2.04e-05,7.88e-08,1.66e-30,2.66e-31,1.02e-05,2.83e-07,0.111,0.08,1.09,0.83,0.0,0.0,3.39e-05,5.25e-08,0.209,0.0897,1.41,0.072,0.91,4832175.0,0.947743891,,FALSE POSITIVE,0.0,1.0,False,False,True,True,15.996257,,False,1.0
K02847.01,K02847.01,0.015,67.0,0.5,1.59e-25,5.64e-26,9.86e-08,7.05e-09,1.95e-24,2.64e-24,4.26e-09,2.29e-09,0.00202,0.000143,0.133,0.0121,0.0,0.0,0.00801,0.000219,0.0893,0.988,0.2323,0.111,0.0124,12935144.0,1.099290147,,FALSE POSITIVE,1.2e-95,0.05,False,False,True,False,16.917686,,False,1.0
K02848.01,K02848.01,0.01,21.0,1.71,4.38e-12,5.95e-12,0.0016,8.36e-06,7.25e-11,3.34e-10,1.39e-06,4.17e-08,0.000696,0.000547,8.49e-05,4.07e-05,0.00228,4.95e-05,0.0,0.0,0.241,0.999,0.2457,0.131,0.000645,7749773.0,13.7872576,,CANDIDATE,0.81,0.99,False,False,False,False,17.305532,,False,1.0
K02849.01,K02849.01,0.01,42.0,6.3,1.54e-20,1.49e-21,0.00609,1.78e-05,3.49e-17,1.38e-17,0.0011,2.28e-05,0.0149,0.019,0.116,0.156,0.00101,4.6e-06,8.48e-06,3.84e-08,1.43,0.825,1.569,0.089,0.175,10064256.0,5.95960845,,CANDIDATE,1.0,0.56,False,False,False,False,12.522825,,False,1.0
K02850.01,K02850.01,0.012,90.0,1.2,3.01e-23,2.37e-24,2.96e-07,2.37e-09,1.43e-15,4.73e-16,9.17e-07,5.96e-08,6.48e-07,2.36e-07,1.27e-05,3.88e-06,0.0024,1.05e-05,2.45e-05,1.07e-07,0.451,1.0,0.4534,0.115,1.48e-05,4075015.0,1.114314017,,FALSE POSITIVE,1.7e-07,0.97,False,True,True,False,14.361845,,False,1.0
K02851.01,K02851.01,0.022,71.0,2.7,6.71e-08,1.02e-08,0.00424,4.01e-05,1.28e-06,7.85e-07,0.0014,0.000119,0.00753,0.00853,0.00258,0.00374,0.00332,3.28e-05,0.0,0.0,0.214,0.988,0.2331,0.219,0.0125,6697605.0,3.42063861,,CANDIDATE,,0.0,False,False,False,False,16.891785,,False,2.0
K02851.02,K02851.02,0.014,52.0,2.34,6.39e-10,3.76e-10,4.1e-05,4.49e-06,2.91e-09,8.94e-09,1.77e-05,1.41e-05,2.46e-05,0.000235,2.1e-06,2.2e-05,0.00427,0.000309,0.0,0.0,0.0242,0.999,0.02856,0.139,0.000585,6697605.0,1.239355549,,CANDIDATE,,0.0,False,False,False,False,12.024566,,False,2.0
K02852.01,K02852.01,0.013,58.0,0.54,7.41e-18,3.23e-20,1.18e-09,1.53e-12,7.79e-11,9.3e-13,2.06e-06,2.3e-08,2.59e-07,1.29e-09,1.83e-05,1.03e-07,0.0,0.0,1.64e-06,4.84e-10,2.84,1.0,2.84,0.162,1.28e-07,6294819.0,0.675649486,,CANDIDATE,1.0,1.0,False,False,False,False,18.015501,,False,1.0
K02853.01,K02853.01,0.012,45.0,1.29,8.29e-07,1.29e-09,0.0206,5.81e-06,4.43e-07,3.39e-09,0.00238,5.11e-06,0.157,0.00033,0.0746,0.000178,1.66e-06,2.32e-10,0.0,0.0,20.7,0.999,20.95,0.102,0.000518,12602314.0,1.407019914,,CANDIDATE,1.0,0.78,False,False,False,False,16.465153,,False,1.0
K02854.01,K02854.01,0.013,15.0,4.2,1.53e-111,7.56e-97,7.12e-19,8.46e-05,1.91e-189,2.68e-174,1.13e-15,1.0,3.23e-216,1.08e-199,9.16e-114,2.82e-97,0.0,0.0,0.0,0.0,6.75e-67,1.07e-49,1.131e-15,0.216,1.0,5513866.0,0.755110091,,FALSE POSITIVE,0.00019,0.58,False,False,True,True,14.7612915,,False,1.0
K02855.01,K02855.01,0.011,39.0,0.93,0.0181,4.94e-05,1.0,0.000482,0.0648,0.00086,0.985,0.0038,1.1,0.00435,4.04,0.0158,0.0,0.0,0.0,0.0,9.28,0.975,16.49,0.115,0.0253,4547603.0,1.400752463,,CANDIDATE,1.0,0.99,False,False,False,False,18.112347,,False,1.0
K02856.01,K02856.01,0.024,217.0,1.02,3.98e-06,9.25e-07,0.000473,1.16e-06,1.4e-05,1.55e-05,4.83e-05,9.48e-07,0.00117,6.04e-05,0.000155,6.98e-06,0.000548,4.23e-06,0.0,0.0,0.763,1.0,0.7654,0.202,9.02e-05,5688910.0,25.873148,,CANDIDATE,0.98,1.0,False,False,False,False,15.868768,,False,1.0
K02857.01,K02857.01,0.015,49.0,1.35,1.04e-05,2.93e-06,0.000464,1.22e-06,0.000583,0.000571,2.86e-05,5.72e-07,0.000702,6.58e-05,2.57e-05,1.99e-06,0.00165,1.23e-05,0.0,0.0,0.634,0.999,0.6375,0.216,0.000656,6345732.0,20.2641684,,CANDIDATE,1.0,0.86,False,False,False,False,17.266476,,False,2.0
K02857.02,K02857.02,0.009,28.0,2.46,3.5e-16,1.67e-16,0.000156,6.83e-07,1.75e-12,3.4e-12,9.94e-07,3.81e-08,1.38e-05,7.33e-06,6.89e-06,2.86e-06,0.0037,3.73e-05,0.0,0.0,0.424,1.0,0.4279,0.128,4.82e-05,6345732.0,7.44142113,,CANDIDATE,1.0,0.27,False,False,False,False,13.100725,,False,2.0
