koi,koi.1,rprs,secthresh,maxrad,lhood_heb,pr_heb,lhood_heb_Px2,pr_heb_Px2,lhood_eb,pr_eb,lhood_eb_Px2,pr_eb_Px2,lhood_beb,pr_beb,lhood_beb_Px2,pr_beb_Px2,lhood_boxy,pr_boxy,lhood_long,pr_long,lhood_pl,pr_pl,lhood_tot,fp,FPP,kepid,period,rp,disposition,prob_ontarget,pos_prob_score,not_transitlike,significant_secondary,centroid_offset,ephem_match,MES,exception,has_ttv,n_cands,FPP_max,FPP_std,kepnum
K01214.01,K01214.01,0.013,74.0,1.26,6.955e-25,1.45184e-26,1.344e-07,2.253e-10,1.4336e-19,1.4388e-20,2.404e-06,1.815e-08,0.001661,8.959e-05,0.006124,0.000281,0.000196,2.105e-07,0.0,0.0,3.181,1.0,3.198,0.147,0.0003708,3660924,4.24153639,1.3722304874,CANDIDATE,1.0,0.89,False,False,False,False,15.444694,,False,1,0.000438,5.01526558508e-05,Kepler-793 b
K01216.01,K01216.01,0.014,38.0,3.0,1.92917e-07,1.25936e-08,6.535e-05,3.5155e-08,0.002948,0.0009421,0.009010246413,2.7070804887e-05,0.0008535,0.0001201,3.62414e-05,3.14092e-06,1.75e-05,1.897e-08,0.0,0.0,2.448,0.9989,2.455,0.217,0.001093,3839488,11.13125132,2.10828863982,CANDIDATE,1.0,1.0,False,False,False,False,29.203804,,False,1,0.00167,0.000301226751062,Kepler-794 b
K01218.01,K01218.01,0.016,46.0,0.84,5.541e-10,6.971e-10,3.1747e-05,2.4078e-07,2.9993e-05,0.000169613,7.804e-07,3.0877e-08,0.01062,0.008348,2.64e-05,1.5242e-05,0.0,0.0,0.0,0.0,0.1615,0.9915,0.1696,0.172,0.008522,3442055,29.6193421,1.67668594837,CANDIDATE,1.0,1.0,False,False,False,False,38.07778,,False,1,0.0112,0.00201463975274,Kepler-795 b
K01220.01,K01220.01,0.011,33.0,0.6,1.6059e-14,2.406e-16,0.004363,1.58e-06,6.434893e-05,3.705508e-06,0.00017633,1.7107e-07,0.01443,5.045e-05,3.218e-05,7.47e-08,5.1e-06,3.251e-09,0.0,0.0,6.483,1.0,6.521,0.129,5.6e-05,4043190,6.40087618,1.30265936129,CANDIDATE,1.0,1.0,False,False,False,False,20.756193,,False,1,6.74e-05,6.09061208382e-06,Kepler-796 b
K01238.01,K01238.01,0.021,78.0,0.63,2.1210361361e-38,2.5450449338e-37,5.44000034311e-21,5.58000040391e-22,4.81188e-21,3.599266e-19,1.46922e-26,8.788571e-27,1.0407e-06,4.582e-06,6.5868717e-10,1.98626054e-09,0.00259,0.0010466,0.0,0.0,0.01348,0.999,0.01589,0.214,0.0010503,6383821,27.07237711,2.16859088549,CANDIDATE,1.0,1.0,False,False,False,False,38.23047,,False,1,0.00111,4.44523465197e-05,Kepler-797 b
K01245.01,K01245.01,0.017,39.0,0.57,1.05700005874e-08,1.17000006594e-09,1.57824e-07,1.83092e-10,0.00021025,0.00010275,1.8479e-14,7.59e-17,3.374e-05,3.81e-07,1.2301903e-08,8.044448e-11,0.000335,6.808e-07,0.0,0.0,1.513,1.0,1.501,0.203,0.00010387,6693640,13.71933369,2.38951737686,CANDIDATE,1.0,1.0,False,False,False,False,37.959908,,False,1,0.000231,8.02457897823e-05,Kepler-798 b
K01261.01,K01261.01,0.068,314.0,0.5,8.01220100001e-21,1.9942983e-20,5.3423506475e-49,1.7514392202e-50,2.01250356e-13,2.54380425e-12,1.163928407e-47,1.862887141e-48,0.002565,0.0004248,1.3402e-09,1.1994e-10,0.0,0.0,0.0,0.0,0.2647,0.9998,0.2658,0.052,0.0004248,8678594,133.4605235,6.88121683702,CANDIDATE,1.0,1.0,False,False,False,False,126.0772,,False,2,0.000614,9.66549418177e-05,Kepler-799 b
K01264.01,K01264.01,0.032,130.0,0.5,7.33006590038e-17,2.07991855011e-18,3.695e-10,1.3797e-13,6.6011381e-10,9.206191e-11,4.505007253e-09,6.602009958e-12,0.004327,6.408e-06,5.7997e-06,4.9789e-09,0.0,0.0,0.0,0.0,5.828,1.0,5.795,0.197,6.411e-06,8612847,14.13176026,2.84740007049,CANDIDATE,1.0,1.0,False,False,False,False,34.178074,,False,1,7.53e-06,6.65122378046e-07,Kepler-800 b
K01266.01,K01266.01,0.029,93.0,0.5,6.8457829e-38,8.274206e-38,3.4465e-12,5.975e-14,9.2108e-40,3.24356e-39,4.6105657e-16,3.2413715e-17,0.0003435,2.387e-05,9.3071e-09,3.43579e-10,0.0,0.0,0.0,0.0,0.1747,1.0,0.1753,0.201,2.387e-05,8547140,11.41928253,2.00491336152,CANDIDATE,1.0,1.0,False,False,False,False,45.37429,,False,1,4.46e-05,1.14230809232e-05,Kepler-801 b
K01273.01,K01273.01,0.036,151.0,0.5,4.4043e-14,3.892e-14,5.7406e-14,8.1053e-16,7.9482e-06,2.97429e-05,1.0309e-12,7.207e-14,0.007997,0.0004767,1.4966e-05,4.688e-07,0.0,0.0,0.0,0.0,0.2401,0.9994,0.2497,0.13,0.0005066,8806072,40.0587473,3.53700477506,CANDIDATE,1.0,1.0,False,False,False,False,48.28915,,False,1,0.000732,0.000112626422793,Kepler-802 b
K01275.01,K01275.01,0.031,71.0,0.5,3.204822e-07,9.352394e-07,7.83700000008e-06,2.07300000002e-07,1.04744e-05,0.00011491,0.004355206,0.0005525271,2.4934e-06,2.393e-06,4.594551e-09,1.696305e-09,0.0027,0.0003868,0.0,0.0,0.1074,0.9989,0.1131,0.114,0.0010576,8583696,50.28638192,3.78944545993,CANDIDATE,1.0,1.0,False,False,False,False,92.371666,,False,1,0.00173,0.000330995871072,Kepler-803 b
K01279.01,K01279.01,0.017,40.0,0.5,1.23e-22,3.1211e-22,2.3526e-07,5.2967e-09,2.556800488e-12,2.452800491e-11,4.14980000463e-13,3.32370000388e-14,2.5635e-14,5.935e-15,1.44601694e-10,2.29402649e-11,0.00327,0.0002241,0.0,0.0,0.06629,1.0,0.07017,0.198,0.0002242,8628758,14.37457351,1.93904978759,CANDIDATE,1.0,1.0,False,False,False,False,45.080833,,False,2,0.000248,1.23720114236e-05,Kepler-804 b
K01279.02,K01279.02,0.01,36.0,0.78,7.3049e-19,1.24283e-17,1.6455e-07,2.349e-08,6.66628e-23,4.60873e-21,2.456e-06,1.5969e-06,3.545e-05,0.00013832,0.0002197,0.000427,0.00495,0.00173,0.0,0.0,0.01713,0.998,0.02272,0.114,0.002297,8628758,9.65185017,1.13625569602,CANDIDATE,1.0,0.95,False,False,False,False,17.29957,,False,2,0.00248,0.000107295024219,Kepler-804 c
K01282.01,K01282.01,0.016,33.0,0.6,2.44500896e-12,9.0436353e-13,1.99444e-08,4.29733e-11,2.1733e-07,2.8519e-07,1.06685e-13,5.4345e-16,2.75e-06,1.408e-07,2.21550021e-07,5.883000559e-09,0.0,0.0,0.0,0.0,0.5225,1.0,0.529,0.199,4.32e-07,8822366,30.8638931,2.88578414007,CANDIDATE,1.0,1.0,False,False,False,False,45.117493,,False,1,8.65e-07,2.05672879431e-07,Kepler-805 b
K01283.01,K01283.01,0.009,11.0,1.26,1.43166853e-35,3.9241745e-36,8.015e-07,1.6814e-09,1.2491e-45,1.8163e-45,2.025e-09,1.5636e-11,2.4522e-06,6.807e-07,6.8976764e-11,1.7194399e-11,0.00244,1.953e-05,0.0,0.0,0.6146,1.0,0.6134,0.116,2.023e-05,8700771,8.09219642,1.14039943081,CANDIDATE,1.0,0.99,False,False,False,False,27.841837,,False,1,2.13e-05,6.2012543534e-07,Kepler-806 b
K01288.01,K01288.01,0.09,243.0,0.5,0.00037733,0.000101893,0.0004051,1.954e-06,0.0028895,0.0036173,5.88510003762e-23,1.7600400118e-24,0.005095,7.444e-05,2.25007e-09,1.69761e-11,0.0,0.0,0.0,0.0,1.639,0.9962,1.649,0.074,0.0037924,10790387,117.93108781,10.4225834382,CANDIDATE,1.0,1.0,False,False,False,False,200.13092,,False,1,0.00798,0.00287216988046,Kepler-807 b
K01300.01,K01300.01,0.019,55.0,0.5,3.97122099e-25,1.17881e-28,6.305e-09,1.325e-13,1.9761250004e-44,1.53965800029e-47,3.04666e-05,3.66964e-09,1.3633,0.00014472,3.512e-05,2.731e-09,0.0,0.0,0.0,0.0,101.1,1.0,101.4,0.141,0.00014472,10975146,0.631332353,1.46273837874,CANDIDATE,1.0,1.0,False,False,False,False,20.489435,,False,1,0.000193,3.51900490985e-05,Kepler-808 b
K01302.01,K01302.01,0.028,108.0,0.54,3.6527e-08,4.4222e-08,1.38252e-07,2.4697e-09,3.331e-06,1.8848e-05,0.00284852366,0.000361312718,0.002003,0.0002222,0.00010176,3.6695e-06,5.85e-07,3.881e-08,0.0,0.0,0.1457,0.9996,0.1529,0.176,0.0006059,10724369,55.63934,3.00747908793,CANDIDATE,1.0,1.0,False,False,False,False,40.716595,,False,1,0.00202,0.000599369937703,Kepler-809 b
K01304.01,K01304.01,0.017,94.0,0.84,4.978618e-08,6.82595e-10,0.00025662,3.263e-07,0.003852196,0.0002549414,0.0008656,5.622e-06,0.00303,1.2961e-05,0.003068,1.6466e-05,0.000877,6.27e-07,0.0,0.0,3.362,0.9998,3.383,0.207,0.00029105,10744335,4.59725385,1.92607335497,CANDIDATE,1.0,0.78,False,False,False,False,14.179038,,False,1,0.000611,0.000229183993284,Kepler-810 b
K01308.01,K01308.01,0.02,55.0,0.6,6.8499e-09,6.8733e-09,0.001254201939,1.173201578e-05,2.63e-06,1.4271e-05,9.164e-09,6.603e-10,9.821e-06,6.538e-07,1.3869221e-08,8.866137e-10,0.00355,0.0001456,0.0,0.0,0.124,1.0,0.1285,0.198,0.0001723,10586208,23.58447697,2.70433217479,CANDIDATE,1.0,1.0,False,False,False,False,38.662445,,False,1,0.000197,1.39686156158e-05,Kepler-811 b
K01309.01,K01309.01,0.019,38.0,0.54,0.00030167,3.2262e-05,3.58847703e-05,3.9001686e-08,0.008945,0.004171,4.853e-09,2.3556e-11,0.00010924,5.8006e-07,6.0872e-07,1.52861e-09,0.0,0.0,0.0,0.0,2.288,0.9958,2.29,0.113,0.004205,10854768,10.11716531,3.54910884246,CANDIDATE,1.0,1.0,False,False,False,False,37.433315,,False,1,0.00658,0.00134705646174,Kepler-812 b
K01310.01,K01310.01,0.021,88.0,0.54,4.762985e-05,1.903412e-06,7.591e-05,6.3326e-08,2.7337e-06,4.4553e-07,1.523e-07,4.0422e-10,0.005405,1.2182e-05,4.899e-05,6.798e-08,0.000503,7.928e-07,0.0,0.0,3.147,1.0,3.156,0.217,1.546e-05,10964440,19.12947337,2.13653146374,CANDIDATE,1.0,1.0,False,False,False,False,27.214798,,False,1,2.08e-05,3.07180728562e-06,Kepler-813 b
K01312.01,K01312.01,0.016,46.0,0.96,6.667875e-14,1.221618e-15,2.126e-05,1.635e-08,0.00138764,0.000122861,9.759e-05,4.125e-07,0.0019335,6.588e-06,0.00013891,4.206e-07,0.000205,1.531e-07,0.0,0.0,3.171,1.0,3.183,0.214,0.00013041,10963242,6.1469851,2.11984747895,CANDIDATE,1.0,1.0,False,False,False,False,22.893023,,False,1,0.000212,8.95204315599e-05,Kepler-814 b
K01314.01,K01314.01,0.011,31.0,1.05,1.13259087481e-159,6.9568493371e-161,1.1831e-15,1.819731e-19,9.521e-08,3.5619e-08,0.00010195,5.1e-07,0.003615,4.188e-05,5.952e-12,4.473e-14,0.0,0.0,0.0,0.0,1.832,1.0,1.833,0.099,4.243e-05,10585852,8.57503552,4.10709544481,CANDIDATE,1.0,1.0,False,False,False,False,23.487694,,False,1,5.89e-05,1.34783818679e-05,Kepler-815 b
K01320.01,K01320.01,0.11,254.0,0.5,2.9173e-10,2.0121e-11,4.32313139e-17,8.141232e-20,3.0461e-08,7.594e-09,1.306e-20,1.2135e-22,0.010565,0.00016691,1.352108409e-11,1.166107291e-13,0.0,0.0,0.0,0.0,5.832,1.0,5.72,0.069,0.00016691,4164994,10.506825646,10.2437485685,CANDIDATE,1.0,0.44,False,False,False,False,340.54605,,False,1,0.00032,7.89806227994e-05,Kepler-816 b
K01323.01,K01323.01,0.08,124.0,0.5,0.0003258,3.928e-06,7.328e-08,1.3622e-10,0.00052378303,3.2983686e-05,0.0154000002132,0.000128960001693,0.02389,0.00011999,1.0723303e-10,4.906928e-13,0.0,0.0,0.0,0.0,9.383,1.0,9.61,0.067,0.000286,4076098,3.990106229,9.02898000294,CANDIDATE,1.0,1.0,False,False,False,False,257.0324,,False,1,0.000485,0.00010564090117,Kepler-817 b
K01325.01,K01325.01,0.051,113.0,0.5,5.26022e-08,2.04366e-09,3.30755559e-14,2.64247438e-17,6.3762e-07,1.3236e-07,3.67370000005e-17,1.31230000002e-19,0.0092906,7.3735e-05,2.012454e-09,8.516634e-12,0.0,0.0,0.0,0.0,12.05,1.0,12.11,0.062,7.394e-05,4282872,10.035385814,5.10529934514,CANDIDATE,1.0,1.0,False,False,False,False,144.06058,,False,1,0.000182,6.94402091331e-05,Kepler-818 b
K01329.01,K01329.01,0.031,160.0,0.54,6.934e-09,4.646e-10,4.0968e-06,4.8173e-09,7.68e-05,2.5896e-05,2.21964e-11,1.43925e-13,0.004936,0.00011671,3.107e-05,4.3e-07,0.000103,3.719e-07,0.0,0.0,2.055,1.0,2.065,0.2,0.0001436,4072526,33.1995648,2.75503840307,CANDIDATE,1.0,1.0,False,False,False,False,30.710054,,False,1,0.000204,2.85703809332e-05,Kepler-819 b
K01335.01,K01335.01,0.041,380.0,0.5,3.30486e-09,7.19421e-09,4.295e-06,1.476e-07,7.9498e-07,9.9951e-06,5.003e-05,9.316e-06,7.261e-14,1.9147e-14,1.7400001099e-15,2.7190001733e-16,4.52e-05,7.828e-06,0.0,0.0,0.2806,1.0,0.2791,0.052,2.7299e-05,4155328,127.8338098,6.08932731068,CANDIDATE,1.0,1.0,False,False,False,False,51.618546,,False,1,5.7e-05,1.47152985019e-05,Kepler-820 b
K01337.01,K01337.01,0.015,36.0,0.54,3.022e-17,1.2618e-19,3.16e-05,5.611e-09,2.2723e-15,2.83e-17,4.516e-05,3.949e-08,0.05161,3.137e-05,0.001909,9.487e-07,0.0,0.0,0.0,0.0,22.75,1.0,22.55,0.125,3.236e-05,4243911,1.92279873,1.30691214173,CANDIDATE,1.0,1.0,False,False,False,False,26.9733,,False,1,4.85e-05,7.58173243175e-06,Kepler-821 b
K01338.01,K01338.01,0.015,38.0,0.66,7.187e-16,8.614e-18,6.839e-06,9.575e-09,8.62e-14,4.798e-15,1.4875e-05,9.03e-08,0.0007429,5.8123e-06,0.0005445,4.794e-06,2.68e-06,2.075e-09,0.0,0.0,2.676,1.0,2.681,0.188,1.0707e-05,4466677,3.222969273,1.77308230492,CANDIDATE,1.0,1.0,False,False,False,False,28.302174,,False,3,1.91e-05,4.09161758287e-06,Kepler-822 b
K01339.01,K01339.01,0.015,51.0,0.93,2.79067e-16,6.674e-17,0.000203548,3.9774e-06,2.61868e-15,2.76008e-15,2.727e-05,2.502e-06,0.002246,0.0002338,0.002062,0.0002097,0.0,0.0,0.0,0.0,0.2569,0.9997,0.2609,0.169,0.00045,4135665,4.16809082,1.56535033747,CANDIDATE,1.0,1.0,False,False,False,False,23.919538,,False,1,0.000537,5.62573451994e-05,Kepler-823 b
K01341.01,K01341.01,0.014,41.0,0.75,5.51433779e-10,3.76757297e-12,9.569e-05,4.297e-08,3.060973e-06,1.068729e-07,5.534e-07,1.25e-09,0.00036451,8.065e-07,2.675e-05,7.071e-08,0.000344,1.165e-07,0.0,0.0,5.668,1.0,5.721,0.219,1.1443e-06,4650674,4.51436633,1.865553018,CANDIDATE,1.0,1.0,False,False,False,False,26.188883,,False,1,3.24e-06,8.48970101554e-07,Kepler-824 b
K01342.01,K01342.01,0.013,38.0,0.72,2.3404e-19,2.7515e-21,3.572e-06,4.376e-09,1.091349e-09,6.13807e-11,7.231e-06,3.4218e-08,0.0012064,1.603e-05,5.146e-05,6.698e-07,0.000445,3.867e-07,0.0,0.0,3.028,1.0,3.032,0.164,1.711e-05,4275721,3.77360059,1.52674817658,CANDIDATE,1.0,0.99,False,False,False,False,22.79162,,False,2,2.4e-05,4.16985211568e-06,Kepler-825 b
K01342.02,K01342.02,0.016,58.0,0.96,2.0319e-10,4.6504e-12,3.629e-05,1.1084e-08,0.00048874,5.3225e-05,3.6818e-05,6.9381e-08,0.01612,0.0002153,0.00046617,6.1262e-06,6.8e-06,3.808e-09,0.0,0.0,5.587,1.0,5.618,0.204,0.0002747,4275721,8.1818246,1.84243533973,CANDIDATE,1.0,0.99,False,False,False,False,22.955433,,False,2,0.000384,5.44100685127e-05,Kepler-825 c
K01344.01,K01344.01,0.01,26.0,0.96,2.4378888e-11,5.278204e-13,0.0005226,5.207e-07,1.598e-13,1.7773e-14,0.0005618,2.905e-06,0.006424,8.616e-05,0.0010572,1.5095e-05,8.75e-05,9.81e-08,0.0,0.0,3.209,1.0,3.199,0.126,0.00010466,4136466,4.48758907,1.25402500041,CANDIDATE,1.0,1.0,False,False,False,False,22.26767,,False,1,0.000137,2.36570027218e-05,Kepler-826 b
K01355.01,K01355.01,0.057,241.0,0.5,2.83e-07,5.082e-08,1.534759e-28,6.888882e-31,1.2927e-05,1.0471e-05,4.02660385884e-24,6.08120716144e-26,0.006978,0.000337,1.182e-07,1.8967e-09,0.0,0.0,0.0,0.0,3.257,1.0,3.257,0.051,0.0003474,7211141,51.92927591,5.62511996922,CANDIDATE,1.0,1.0,False,False,False,False,81.12061,,False,1,0.000474,7.45030946412e-05,Kepler-827 b
K01367.01,K01367.01,0.018,29.0,0.5,1.63042971e-22,3.5459434e-26,4.8010308e-06,5.7240306e-10,2.16420003088e-23,8.49950012422e-27,8.461e-05,4.8256e-08,0.7806,0.00011448,0.011105,2.118e-06,0.0,0.0,0.0,0.0,38.89,1.0,39.79,0.142,0.00011667,6934291,0.567857136,1.50744709614,CANDIDATE,1.0,1.0,False,False,False,False,40.414223,,False,1,0.00017,3.28886691059e-05,Kepler-828 b
K01370.01,K01370.01,0.02,83.0,0.93,6.067e-06,1.9196e-07,0.006312,5.746e-06,0.006749,0.0010417,0.001842,1.1623e-05,0.09582,0.0005154,0.003424,1.555e-05,0.0,0.0,0.0,0.0,2.934,0.9984,3.029,0.217,0.0015903,6924203,6.88337562,2.10676200068,CANDIDATE,1.0,1.0,False,False,False,False,26.367586,,False,1,0.00329,0.000710155546342,Kepler-829 b
K01377.01,K01377.01,0.014,52.0,1.11,1.296667e-19,3.00191e-20,1.7648e-06,4.814e-09,5.2727e-11,5.7048e-11,1.4219e-06,2.0132e-08,0.001043,0.00011234,0.00022104,1.444e-05,0.001,3.928e-06,0.0,0.0,0.8095,1.0,0.8123,0.196,0.00013075,7211469,11.29695137,1.6976227136,CANDIDATE,1.0,0.95,False,False,False,False,18.56833,,False,1,0.000192,3.98583394313e-05,Kepler-830 b
K01379.01,K01379.01,0.012,29.0,0.54,3.8861e-09,1.4645e-10,0.003453,4.281e-06,2.2373e-10,4.1838e-11,1.6804e-05,1.2007e-07,0.0013254,1.665e-05,5.189e-06,6.0458e-08,1.05e-06,2.016e-09,0.0,0.0,2.607,1.0,2.605,0.122,2.112e-05,7211221,5.62153941,1.27452558302,CANDIDATE,1.0,1.0,False,False,False,False,30.543388,,False,1,2.75e-05,3.63464808017e-06,Kepler-831 b
K01402.01,K01402.01,0.021,116.0,0.69,5.08338e-37,1.068569e-37,6.3298e-10,3.1331e-12,7.8804e-34,7.5142e-34,2.5432e-12,7.1136e-14,0.00011638,7.621e-06,2.2111e-06,1.1601e-07,0.00194,1.635e-05,0.0,0.0,0.3751,1.0,0.3851,0.217,2.408e-05,9034103,7.1396941,2.05638290936,CANDIDATE,1.0,0.99,False,False,False,False,25.35897,,False,1,3.07e-05,4.34199135062e-06,Kepler-832 b
K01403.01,K01403.01,0.03,182.0,0.5,4.9698143e-10,2.76780821e-11,1.07093e-05,2.0247e-08,1.523502e-10,2.7407e-11,2.9169e-05,2.584e-07,0.00159,1.3444e-05,1.6793e-05,8.537e-08,0.00104,3.526e-06,0.0,0.0,2.762,1.0,2.713,0.201,1.733e-05,9214942,18.7546998,2.02170639196,CANDIDATE,1.0,1.0,False,False,False,False,27.915295,,False,1,2.36e-05,3.15913138554e-06,Kepler-833 b
K01404.01,K01404.01,0.028,175.0,0.66,1.963495e-20,6.38554e-22,3.404e-07,2.5931e-10,6.202166e-16,6.034369e-17,5.546e-07,1.1837e-09,0.007661,2.313e-05,0.0003316,7.504e-07,8.5e-05,1.106e-07,0.0,0.0,5.514,1.0,5.518,0.201,2.398e-05,8874090,13.32388301,2.02127020935,CANDIDATE,1.0,1.0,False,False,False,False,22.13067,,False,2,2.95e-05,3.20963826276e-06,Kepler-834 b
K01405.01,K01405.01,0.023,108.0,0.69,8.4621e-09,7.3166e-10,0.00015337,3.881e-07,1.3518e-05,4.5141e-06,0.0025642,3.294e-05,0.004023,3.216e-05,0.00025732,1.1441e-06,1.37e-05,3.253e-08,0.0,0.0,1.568,1.0,1.576,0.197,7.12e-05,9264949,11.41909375,2.78895160091,CANDIDATE,1.0,0.98,False,False,False,False,22.213913,,False,1,9.5e-05,1.7324035968e-05,Kepler-835 b
K01406.01,K01406.01,0.024,68.0,0.5,5.376e-11,2.5261e-12,1.7331e-07,1.0358e-10,0.00350885,0.00079087246,2.4832e-12,7.753e-15,0.0019389,3.98673e-06,1.997166e-07,2.22133e-10,1.45e-06,1.329e-09,0.0,0.0,3.669,0.9991,3.696,0.193,0.0007943773,9271752,11.36112327,2.73486495741,CANDIDATE,1.0,1.0,False,False,False,False,48.837498,,False,1,0.00259,0.00100159359757,Kepler-836 b
K01409.01,K01409.01,0.029,155.0,0.5,0.0004248,3.172e-05,0.011602,1.798e-05,0.012254,0.004064,0.01828,0.0001335,0.08579,0.000551,0.01174,4.495e-05,0.0,0.0,0.0,0.0,1.612,0.9951,1.76,0.207,0.004843,9391208,16.56059504,2.5614823704,CANDIDATE,1.0,1.0,False,False,False,False,26.247084,,False,1,0.00828,0.00223463171214,Kepler-837 b
K01410.01,K01410.01,0.026,90.0,0.5,6.503150316e-19,7.470600356e-20,3.695611e-08,6.75363e-11,6.1893501e-08,3.88233066e-08,1.667e-12,2.3044e-14,0.0006249,3.5926e-06,6e-07,2.3855e-09,0.000353,1.389e-06,0.0,0.0,1.148,1.0,1.141,0.2,5.02e-06,9391506,15.74957994,2.73028504002,CANDIDATE,1.0,1.0,False,False,False,False,38.097366,,False,1,8.83e-06,1.75106951445e-06,Kepler-838 b
K01412.01,K01412.01,0.018,43.0,0.75,2.37369e-10,3.715e-11,0.00457600013447,7.67200024545e-06,1.92677e-07,1.40394e-07,0.000283300006433,2.88500006504e-06,0.0011665,3.417e-05,1.0023273e-06,1.8022518e-08,8.34e-06,5.95e-08,0.0,0.0,0.9807,1.0,1.004,0.202,4.495e-05,8950853,37.8144514,2.5712964791,CANDIDATE,1.0,1.0,False,False,False,False,40.94377,,False,1,6.51e-05,1.59618468717e-05,Kepler-839 b
K01416.01,K01416.01,0.148,385.0,0.5,2.15614e-58,1.60582e-59,7.7539e-18,2.0022e-20,6.74572031994e-49,2.61952012456e-49,5.0941464e-27,5.1921734e-29,5.67700002198e-58,7.81400003257e-60,1.72372583003e-59,1.15501147002e-61,0.0,0.0,0.0,0.0,2.978,1.0,3.01,0.042,0.0,11517719,2.495779623,17.0748044056,CANDIDATE,1.0,1.0,False,True,False,False,1719.8223,,False,1,0.0,0.0,Kepler-840 b
K01423.01,K01423.01,0.059,668.0,0.5,0.00026643,0.0004309,7.3238e-08,3.7489e-09,0.0003611,0.002683,1.095659e-24,2.874206e-25,0.00016045,1.3105e-05,7.208e-07,3.273e-08,0.00199,0.000393,0.0,0.0,0.2959,0.9965,0.2978,0.063,0.003518,11177707,124.4198398,5.23059279953,CANDIDATE,1.0,1.0,False,False,False,False,39.420162,,False,1,0.0047,0.000708249798996,Kepler-841 b
K01424.01,K01424.01,0.02,46.0,0.5,1.6108e-11,4.9592e-15,9.192e-05,1.0676e-08,4.060870151e-14,6.246920225e-17,1.2304e-05,6.656e-09,0.16255,2.721e-05,0.000312413,6.01858e-08,0.0,0.0,0.00194,9.729e-08,36.88,1.0,36.98,0.158,2.739e-05,11611600,1.21956827,1.60297108748,CANDIDATE,1.0,1.0,False,False,False,False,54.631992,,False,1,4.54e-05,1.24598421606e-05,Kepler-842 b
K01425.01,K01425.01,0.023,62.0,0.6,4.774353435e-09,1.941150747e-11,2.0546e-05,4.571e-09,2.3886e-08,3.4265e-10,1.5921e-06,1.7872e-09,0.021789,1.1083e-05,2.5557e-06,9.475e-10,0.0,0.0,0.0,0.0,16.94,1.0,17.02,0.197,1.1097e-05,11254382,2.053879821,2.58579955084,CANDIDATE,1.0,0.9,False,False,False,False,43.54245,,False,1,2.48e-05,5.86751139752e-06,Kepler-843 b
K01427.01,K01427.01,0.027,95.0,0.78,4.071e-20,1.0472e-22,2.735e-07,1.1177e-10,2.2282e-17,2.2144e-19,3.362e-07,5.427e-10,0.04566,3.811e-05,0.004827,4.371e-06,0.0,0.0,1.86e-05,3.173e-09,19.96,1.0,20.05,0.165,4.248e-05,11129738,2.613020856,1.67526835489,CANDIDATE,1.0,1.0,False,False,False,False,27.506067,,False,2,6.26e-05,8.7750656851e-06,Kepler-844 b
K01428.01,K01428.01,0.025,49.0,0.5,8.938e-14,1.6869e-16,0.002906,3.736e-07,6.67901e-18,4.0439e-20,0.0012345,6.366e-07,0.4148,0.00015039,1.709e-06,5.007e-10,0.0,0.0,0.0,0.0,18.56,1.0,18.94,0.202,0.00015136,11401182,0.927859821,2.04460597893,CANDIDATE,1.0,1.0,False,False,False,False,37.508953,,False,1,0.000201,2.74510959101e-05,Kepler-845 b
K01433.01,K01433.01,0.025,170.0,2.07,3.5569862e-07,2.314647e-07,2.3157e-07,4.17998e-09,3.537e-07,1.1968e-06,7.2902e-09,8.7601e-10,0.000234,0.0001474,6.657e-06,2.707e-06,0.00324,0.0001068,0.0,0.0,0.1758,1.0,0.1785,0.208,0.0002584,11288505,19.80792185,2.47806244646,CANDIDATE,1.0,0.89,False,False,False,False,19.97327,,False,1,0.00027,1.09767430911e-05,Kepler-846 b
K01434.01,K01434.01,0.014,48.0,0.75,1.7529e-13,3.631e-15,3.025e-05,6.244e-08,2.097e-14,1.7504e-15,2.648e-06,2.555e-08,0.009308,3.343e-05,0.008541,3e-05,0.000189,1.884e-07,8.19e-07,8.159e-10,3.709,1.0,3.749,0.116,6.369e-05,11493431,2.343231895,1.18161868734,CANDIDATE,1.0,0.97,False,False,False,False,20.004547,,False,1,6.86e-05,5.77050931702e-06,Kepler-847 b
K01438.01,K01438.01,0.013,28.0,0.54,1.90260000567e-43,7.11400002082e-44,1.1704e-10,7.807e-13,2.79352e-42,4.7209e-42,8.591e-12,2.8566e-13,1.36330000403e-05,3.90300001154e-07,3.543241e-09,7.965547e-11,0.000333,3.748e-06,0.0,0.0,0.2677,1.0,0.2624,0.178,4.138e-06,11193263,6.91134416,1.70252976794,CANDIDATE,1.0,1.0,False,False,False,False,33.8873,,False,1,4.7e-06,4.3524705628e-07,Kepler-848 b
K01439.01,K01439.01,0.04,193.0,0.5,1.3382871e-06,3.5646027e-06,9.3602e-24,2.2885e-25,5.053e-05,0.0007397,3.0245e-19,5.9247e-20,5.1846e-05,1.3357e-05,2.6545e-11,4.4516e-12,0.0,0.0,0.0,0.0,0.2436,0.9994,0.2431,0.052,0.0007555,11027624,394.6244904,7.14467113276,CANDIDATE,1.0,1.0,False,False,False,False,76.057915,,False,1,0.00195,0.000562834542492,Kepler-849 b
