KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
6514.01|5091075|10.868|131.7576573|0.0159789|1.256257381|0.000022934|1.066729|0.41423|0.003959|0.000523|+0.000643|-0.000404|1.32|0.42|+0.28|-0.57|0.8208|0.3003|+0.0202|-0.5803|39.53|9.72585|0.54568|7450|270|235|304|3.680|0.257|0.380|0.133|1.637|0.330|0.237|0.422|3.063|0.990|0.644|1.336|0|0|0.0269|3507|15.2|1.6|50.1|19.28749|40.28819|0.2402|0.3229|0|0|0.01455|+0.00565|-0.00208|35745.58|23536.57|-26126.36
6515.01|5091614|12.614|138.3916404|0.0000309|21.142458167|0.000000782|31.719609|0.06623|0.395195|0.012641|+0.012689|-0.012594|40.78|10.32|+16.96|-3.67|0.9559|0.0175|+0.0176|-0.0173|88.24|5.17815|0.00246|6079|166|147|184|4.495|0.172|0.044|0.300|1.019|0.139|0.149|0.128|0.945|0.239|0.393|0.085|0|0|0.1506|672|74802.0|26.9|3516.3|19.29886|40.29275|0.3373|0.2948|0|0|1.35061|+0.00282|-0.00144|48.12|58.03|-12.88
6516.01|5092799|13.711|135.3963548|0.0525591|11.290155909|0.000613642|6.579480|3.15627|0.012221|0.000991|+0.000239|-0.001744|0.88|0.10|+0.12|-0.08|0.6285|0.3706|+0.3256|-0.4156|84.80|10.47488|0.92414|5025|178|187|168|4.609|0.065|0.061|0.069|0.639|0.065|0.092|0.037|0.657|0.076|0.094|0.059|0|0|0.0849|617|163.8|22.9|8.6|19.32293|40.26274|0.4562|0.2372|0|0|0.04227|+0.08111|-0.00015|34.17|17.51|-9.46
6516.02|5092799|13.711|136.1284950|0.0|28.245474075|0.0|15.681093|0.00000|0.011826|0.000000|+0.0|0.0|0.85|0.10|+0.12|-0.08|0.3327|0.0000|+0.0|0.0|88.81|13.1602|0.0|5025|178|187|168|4.609|0.065|0.061|0.069|0.639|0.065|0.092|0.037|0.657|0.076|0.094|0.059|0|0|0.1565|454|168.4|0.0|6.4|19.32293|40.26274|0.4562|0.2372|0|0|0.09143|+0.0|0.0|10.06|5.15|-2.79
6517.01|5094301|8.787|132.4711801|0.0122240|0.995195586|0.000015012|3.376286|1.40486|0.003391|0.000402|+0.000495|-0.000310|0.29|0.07|+0.12|-0.03|0.0372|0.2297|+0.4223|-0.0371|89.38|2.29261|0.53214|5506|158|176|140|4.512|0.190|0.085|0.295|0.725|0.089|0.135|0.042|0.782|0.211|0.337|0.085|0|0|0.0175|1624|13.7|2.9|7.4|19.35127|40.20216|0.3297|0.3120|0|0|0.73512|+1.52940|-0.60929|1642.44|2171.70|-465.38
6518.01|5095269|12.214|133.8661560|0.0000356|18.611957751|0.000000807|39.464069|0.27066|0.510769|0.015650|+0.013815|-0.017485|65.26|19.55|+29.89|-9.21|0.9486|0.0211|+0.0201|-0.0221|88.81|4.23812|0.00202|6492|186|161|211|4.320|0.192|0.109|0.274|1.041|0.157|0.205|0.109|1.170|0.351|0.536|0.165|0|0|0.1395|829|125119.4|52.8|8729.9|19.37013|40.23502|0.2884|0.3092|0|0|3.35644|+0.02302|-0.03031|111.83|150.40|-39.54
6519.01|5097278|10.534|131.5735000|0.0616083|0.732406619|0.000068285|1.160168|0.56863|0.018844|0.007241|+0.000604|-0.013878|3.65|1.52|+2.41|-0.62|0.8618|0.3695|+0.1380|-0.6011|41.83|4.33276|1.15531|7392|276|229|324|4.135|0.238|0.100|0.376|1.563|0.313|0.363|0.263|1.772|0.736|1.172|0.300|0|0|0.0185|3191|329.0|26.4|15.3|19.41308|40.26196|0.2306|0.3366|0|0|0.05507|+0.86372|-0.01136|24515.44|51936.38|-10374.89
6520.01|5098757|11.395|134.3663145|0.0421289|2.954597980|0.000110423|1.385226|0.01202|0.381164|0.129585|+0.009364|-0.249807|89.95|31.05|+27.76|-34.34|1.3662|0.1355|+0.0059|-0.2651|9.74|24.79336|3.19880|6955|248|216|279|3.885|0.242|0.328|0.156|1.308|0.264|0.277|0.251|2.161|0.746|0.667|0.825|0|0|0.0441|2148|337.8|21.2|18.1|19.44371|40.25394|0.2563|0.3262|0|0|0.00576|+0.00005|-0.00251|5028.39|4703.75|-3396.81
6521.01|5111801|8.745|132.0303000|0.0110268|0.562002210|0.000006464|1.215918|0.45341|0.003555|0.000223|+0.000147|-0.000300|0.56|0.21|+0.28|-0.13|0.5506|0.2594|+0.0016|-0.5171|63.03|3.79977|0.45278|6609|218|180|255|4.170|0.227|0.186|0.267|1.144|0.213|0.261|0.165|1.455|0.523|0.706|0.340|0|0|0.0139|2983|14.0|1.5|8.2|19.67824|40.29016|0.2820|0.3093|0|0|0.10767|+0.04015|-0.04271|18708.86|27243.84|-9322.08
6522.01|5112198|12.743|133.5555564|0.0111795|3.215592178|0.000049322|1.024968|0.09885|0.020827|0.019698|+0.033623|-0.005773|2.36|0.64|+1.02|-0.26|0.9968|0.0267|+0.0409|-0.0126|13.18|28.82851|1.77740|6300|189|167|211|4.414|0.178|0.069|0.288|1.012|0.144|0.172|0.116|1.036|0.281|0.449|0.113|0|0|0.0429|1366|154.1|4.2|62.2|19.68378|40.25751|0.3026|0.3063|0|0|0.00197|+0.00019|-0.00003|822.20|1053.48|-252.72
6523.01|5113809|12.419|132.8887885|0.0|1.547421793|0.0|1.005028|0.00000|0.027130|0.000000|+0.0|0.0|3.76|1.31|+2.04|-0.59|0.9403|0.0000|+0.0|0.0|20.63|12.2710|0.0|6617|198|157|240|4.299|0.208|0.104|0.312|1.177|0.219|0.267|0.171|1.270|0.445|0.688|0.201|0|0|0.0276|1980|582.1|0.0|274.7|19.70374|40.23309|0.2818|0.3140|0|0|0.00802|+0.0|0.0|3632.80|5851.29|-1412.50
6524.01|5115178|13.410|132.8395285|0.0000789|12.851721501|0.000001249|15.347312|0.41257|0.439481|0.055686|+0.074300|-0.037072|46.41|11.68|+18.04|-5.33|1.1309|0.0657|+0.0887|-0.0427|85.94|5.71589|0.00476|5838|176|176|177|4.438|0.173|0.079|0.266|0.936|0.111|0.129|0.092|0.967|0.243|0.376|0.111|0|0|0.1051|781|44820.2|34.3|963.2|19.72299|40.28087|0.3744|0.2773|0|0|0.41403|+0.01113|-0.00823|88.01|103.15|-27.04
6525.01|5115379|12.003|132.1232997|0.0245198|4.205579681|0.000125745|1.003243|0.00929|0.013079|0.001888|+0.002259|-0.001517|1.80|0.67|+1.00|-0.33|0.9883|0.0059|+0.0066|-0.0052|9.74|19.36716|20.18753|6190|177|158|196|4.261|0.223|0.156|0.291|1.052|0.193|0.264|0.121|1.259|0.466|0.702|0.231|0|0|0.0519|1345|100.5|4.0|71.7|19.72562|40.27766|0.3238|0.2997|0|0|0.00108|+0.00001|-0.00001|773.19|1301.61|-319.95
6526.01|5115688|11.545|529.0864996|0.0245325|486.778318570|0.019697787|243.695240|20.79006|0.017214|0.001195|+0.001103|-0.001287|9.30|1.46|+0.57|-2.36|0.1737|0.2424|+0.3112|-0.1736|89.95|15.29441|1.29781|5039|117|103|131|3.295|0.030|0.032|0.028|1.765|0.483|0.193|0.773|4.950|0.779|0.302|1.256|0|0|1.4638|409|370.8|38.7|10.4|19.72995|40.24783|0.5305|0.1832|0|0|1.15541|+0.09857|-0.65873|6.60|1.45|-3.29
6527.01|5119143|11.028|131.6872675|0.0057249|0.530799654|0.000004063|1.341184|0.13016|0.016477|0.000838|+0.000942|-0.000733|2.92|1.20|+1.55|-0.85|0.0126|0.2389|+0.4654|-0.0125|89.38|3.48750|0.23868|6534|304|235|374|4.128|0.254|0.213|0.295|1.294|0.276|0.275|0.276|1.622|0.667|0.862|0.472|0|0|0.0140|3102|318.5|30.5|12.5|19.77897|40.29059|0.2899|0.3116|0|0|0.16198|+0.01572|-0.04311|21896.26|37253.50|-13201.25
6528.01|5125048|10.843|132.0664308|0.0012864|0.568187689|0.000005315|5.338899|2.64230|0.074953|0.016753|+0.021164|-0.012341|11.43|4.03|+5.93|-2.12|0.5121|0.2427|+0.0124|-0.4729|84.22|1.06316|0.43325|6751|182|150|215|4.233|0.212|0.129|0.295|1.224|0.228|0.265|0.190|1.397|0.492|0.724|0.260|0|0|0.0143|2943|6159.5|2360.8|3.2|19.86802|40.26566|0.2724|0.3129|0|0|8.91721|+167.70374|-7.91937|17741.94|26912.56|-7416.59
6529.01|5126627|12.980|131.6463000|0.0011599|1.009477900|0.000002756|0.979402|0.02134|0.019058|0.000367|+0.000413|-0.000322|2.08|0.00|+0.00|0.00|0.0977|0.1880|+0.2783|-0.0976|84.22|5.52616|2.44874|5780|0|||4.44|0|||1.0|0|0.000|0.000|1.0|0|0.000|0.000|0|0|0.0197|1817|440.5|47.5|4.4|19.89305|40.25948|0.3981|0.2673|0|0|0.01744|+0.00038|-0.00033|2573.87|0.00|0.00
6530.01|5130890|11.490|131.5210000|0.0|0.910577952|0.0|2.227618|0.00000|0.003869|0.000000|+0.0|0.0|0.93|0.41|+0.62|-0.20|0.7000|0.0000|+0.0|0.0|71.62|2.4151|0.0|9251|337|272|402|4.099|0.239|0.128|0.351|2.222|0.521|0.592|0.450|2.203|0.963|1.459|0.466|0|0|0.0240|3910|15.6|0.0|2.7|19.94979|40.29866|0.2205|0.2884|0|0|0.25220|+0.0|0.0|55229.24|116133.80|-26484.28
6531.01|5164794|11.955|132.0182000|0.0|1.042872380|0.0|2.023437|0.00000|0.022000|0.000000|+0.0|0.0|2.40|0.00|+0.00|0.00|0.9893|0.0000|+0.0|0.0|60.73|1.1616|0.0|5780|0|||4.44|0|||1.0|0|0.000|0.000|1.0|0|0.000|0.000|0|0|0.0202|1794|222.8|0.0|6.8|18.89891|40.32407|0.3981|0.2673|0|0|0.14410|+0.0|0.0|2448.03|0.00|0.00
6532.01|5171707|13.823|132.1244084|0.0021413|0.813998777|0.000002090|11.494502|3.93021|0.013649|0.001264|+0.001406|-0.001123|1.47|0.37|+0.56|-0.17|0.0435|0.2176|+0.3917|-0.0435|89.95|0.54859|0.10638|5705|165|166|164|4.424|0.172|0.087|0.258|0.945|0.101|0.117|0.084|0.989|0.246|0.375|0.117|0|0|0.0168|1931|209.3|19.8|14.2|19.11657|40.36544|0.4125|0.2588|0|0|43.35912|+14.82540|-38.25896|3285.52|3723.65|-1012.65
6533.01|5172274|11.702|133.2391130|0.0139670|6.126509125|0.000087792|1.260753|0.56172|0.008679|0.000363|+0.000298|-0.000429|1.55|0.70|+1.20|-0.20|0.8090|0.0998|+0.0223|-0.1772|49.85|31.41181|0.53566|6903|239|180|298|4.206|0.256|0.077|0.435|1.563|0.248|0.328|0.169|1.634|0.738|1.268|0.207|0|0|0.0761|1411|73.4|1.8|54.7|19.13187|40.30208|0.2610|0.3400|0|0|0.00101|+0.00045|-0.00001|936.90|2338.79|-337.97
6534.01|5174492|11.525|131.9764494|0.0061903|0.720605568|0.000005851|1.040431|0.32509|0.044758|0.015176|+0.003006|-0.027346|10.81|4.29|+6.41|-2.16|1.0299|0.1116|+0.0122|-0.2110|8.02|5.03292|1.18928|8497|312|250|373|4.070|0.237|0.120|0.354|2.095|0.394|0.426|0.363|2.211|0.877|1.313|0.442|0|0|0.0201|3931|131.7|19.5|22.3|19.19259|40.38677|0.2562|0.2954|0|0|0.04103|+0.01282|-0.00382|56448.93|104587.46|-26252.82
6535.01|5174920|10.977|131.7334202|0.0033322|0.950488941|0.000003822|1.241515|0.61736|0.003775|0.000485|+0.000205|-0.000765|1.40|0.39|+0.31|-0.46|0.9529|0.3535|+0.0316|-0.6754|40.11|2.95915|0.08092|8107|283|236|330|3.698|0.195|0.278|0.112|2.086|0.364|0.361|0.368|3.385|0.939|0.766|1.111|0|0|0.0242|4229|11.0|0.8|18.6|19.20354|40.36950|0.2838|0.2880|0|0|0.04007|+0.25903|-0.01291|75637.15|51939.60|-46729.92
6536.01|5181455|13.810|133.5534542|0.0000649|5.579631029|0.000000441|15.923361|0.81580|0.865507|0.088397|+0.079505|-0.097289|96.59|25.80|+41.30|-10.30|1.3775|0.0999|+0.0765|-0.1233|84.80|3.38391|0.00705|6188|194|170|219|4.427|0.177|0.065|0.289|1.013|0.148|0.177|0.119|1.022|0.273|0.437|0.109|0|0|0.0620|1108|121322.2|129.9|1245.1|19.34273|40.31914|0.3210|0.3006|0|0|2.45330|+0.12569|-0.19260|356.56|453.31|-110.20
6537.01|5193386|11.919|157.8051381|0.0005052|21.378308209|0.000013806|9.215100|0.10811|0.261272|0.000353|+0.000288|-0.000419|16.21|1.04|+1.05|-1.03|0.3199|0.0109|+0.0078|-0.0140|88.24|21.69825|0.04203|4898|146|143|149|4.686|0.041|0.050|0.031|0.570|0.029|0.038|0.021|0.568|0.036|0.037|0.036|0|0|0.1251|460|80790.9|113.6|163.7|19.57734|40.36421|0.4037|0.2810|0|0|0.03239|+0.00038|-0.00036|10.62|2.90|-2.39
6538.01|5193439|13.016|240.7111183|0.0247430|129.839927290|0.004983533|69.125316|18.52157|0.013587|0.000765|+0.000929|-0.000601|1.53|0.42|+0.69|-0.16|0.1761|0.2218|+0.2677|-0.1759|89.95|14.32368|0.82354|6133|200|171|230|4.427|0.180|0.062|0.298|1.035|0.162|0.201|0.122|1.032|0.288|0.467|0.108|0|0|0.5085|385|218.7|21.3|12.1|19.57846|40.33407|0.3327|0.2964|0|0|0.37064|+0.09931|-0.14416|5.22|7.06|-1.63
6539.01|5196851|11.544|131.5974022|0.0032452|0.541396363|0.000002168|1.853809|0.24531|0.012517|0.000494|+0.000667|-0.000320|2.04|0.79|+1.21|-0.38|0.0783|0.2407|+0.4031|-0.0783|87.66|2.38409|0.11663|7118|233|187|279|4.212|0.225|0.117|0.332|1.322|0.265|0.298|0.231|1.489|0.582|0.888|0.276|0|0|0.0143|3204|181.0|11.3|20.4|19.63607|40.30803|0.2496|0.3228|0|0|0.41117|+0.05441|-0.13342|24909.05|45507.54|-10821.75
6540.01|5199978|11.022|131.8691619|0.0018319|0.550508270|0.000001275|3.549110|0.48106|0.010630|0.000432|+0.000509|-0.000355|5.35|0.08|+0.09|-0.08|0.2552|0.2310|+0.2070|-0.2551|85.94|1.17708|0.07244|4895|94|94|94|3.166|0.005|0.005|0.005|1.140|0.055|0.060|0.050|4.610|0.075|0.080|0.070|0|0|0.0137|3961|138.9|6.9|25.2|19.68753|40.35234|0.5719|0.1552|0|0|2.79054|+0.37824|-1.26211|58180.75|6797.26|-5964.55
6541.01|5211470|10.192|132.7560801|0.0002801|2.404292938|0.000000799|2.662697|0.19007|0.386907|0.089888|+0.099090|-0.080687|719.61|280.78|+223.33|-338.22|1.2668|0.0967|+0.1045|-0.0889|61.31|4.47098|0.01386|4697|122|124|119|2.204|0.299|0.361|0.238|1.691|0.518|0.311|0.726|17.032|6.646|5.286|8.005|0|0|0.0419|4177|8248.9|24.3|479.9|19.84723|40.30759|0.5893|0.1407|0|0|0.06178|+0.00441|-0.00421|71976.93|65186.67|-53730.84
6542.01|5215508|10.069|131.8996000|0.0|0.886744298|0.0|2.249627|0.00000|0.003970|0.000000|+0.0|0.0|0.81|0.29|+0.30|-0.28|0.1000|0.0000|+0.0|0.0|87.66|3.1203|0.0|6739|185|163|207|3.959|0.248|0.310|0.186|1.162|0.219|0.267|0.170|1.872|0.669|0.687|0.650|0|0|0.0190|2951|18.4|0.0|13.3|19.90000|40.33367|0.2779|0.3084|0|0|0.27390|+0.0|0.0|17918.19|18923.63|-11178.69
6543.01|5216727|11.691|131.9299391|0.0000835|0.756511594|0.000000074|2.350013|0.08765|0.458265|0.076664|+0.054559|-0.098770|71.01|28.34|+39.78|-16.91|1.0803|0.0962|+0.0839|-0.1085|62.45|2.82364|0.01151|6343|190|161|219|4.198|0.241|0.185|0.298|1.158|0.233|0.289|0.177|1.419|0.567|0.795|0.338|0|0|0.0171|2549|63212.0|160.5|916.7|19.91417|40.34123|0.3075|0.3056|0|0|0.42898|+0.01600|-0.04457|9976.06|16870.77|-4945.60
6544.01|5218014|10.510|138.3344513|0.0002683|10.845285629|0.000003547|10.420933|0.30918|0.357430|0.072731|+0.090088|-0.055374|273.92|109.75|+93.83|-125.68|1.2415|0.0770|+0.1050|-0.0491|83.08|4.39771|0.01426|4932|126|110|142|2.958|0.347|0.396|0.298|1.629|0.520|0.421|0.619|7.018|2.812|2.404|3.220|0|0|0.1129|1715|7592.5|22.9|381.0|19.93319|40.31475|0.5598|0.1664|0|0|0.18201|+0.00540|-0.00321|2046.16|1982.10|-1512.98
6545.01|5255552|13.028|137.5984316|0.0009305|32.455583798|0.000036943|38.469157|14.14237|0.505113|0.270720|+0.440679|-0.100762|29.95|1.74|+1.55|-1.93|0.9120|0.3382|+0.5221|-0.1543|88.81|7.72030|0.07928|4869|151|145|157|4.710|0.038|0.050|0.026|0.552|0.027|0.033|0.020|0.543|0.032|0.028|0.035|0|0|0.1634|392|134016.6|894.7|593.8|18.97954|40.49862|0.4289|0.2623|0|0|1.02239|+0.37586|-0.09849|5.55|1.36|-1.29
6546.01|5263167|13.861|134.3742390|0.0073142|3.394019351|0.000030610|9.036435|1.54521|0.009117|0.000642|+0.000627|-0.000657|1.02|0.28|+0.47|-0.10|0.0869|0.2253|+0.3637|-0.0868|89.38|2.89085|0.23716|6181|184|164|204|4.431|0.178|0.059|0.298|1.036|0.159|0.197|0.120|1.029|0.284|0.463|0.104|0|0|0.0448|1307|98.5|12.1|9.6|19.20204|40.41830|0.3257|0.2992|0|0|1.21177|+0.20721|-0.61089|689.16|919.69|-202.23
6547.01|5266937|12.560|132.9011438|0.0003585|5.917078624|0.000002577|3.445481|0.00624|0.698740|0.000581|+0.000621|-0.000542|75.31|19.73|+28.54|-10.91|0.0328|0.0244|+0.0270|-0.0217|89.38|23.30037|0.03787|5661|152|162|141|4.383|0.187|0.129|0.245|0.859|0.096|0.130|0.062|0.987|0.259|0.374|0.143|0|0|0.0609|1005|557714.9|926.1|784.8|19.28998|40.49719|0.4045|0.2612|0|0|0.02210|+0.00004|-0.00011|241.42|272.48|-81.83
6548.01|5269407|12.351|131.6864736|0.0000566|0.958871070|0.000000064|3.801745|0.01483|0.473125|0.001855|+0.001764|-0.001947|46.09|16.32|+26.14|-6.51|0.5222|0.0066|+0.0070|-0.0061|81.93|2.74318|0.00515|5530|159|174|144|4.425|0.239|0.126|0.352|0.773|0.103|0.155|0.052|0.892|0.316|0.506|0.126|0|0|0.0175|1742|236040.6|386.3|947.7|19.33939|40.46183|0.4113|0.2576|0|0|1.13054|+0.00441|-0.00891|2174.51|3871.43|-731.55
6549.01|5271803|12.672|131.5521000|0.0403257|0.540246298|0.000101805|0.373238|0.18662|0.037888|0.011813|+0.017438|-0.006187|6.20|2.92|+4.92|-0.91|0.9411|0.3253|+0.0136|-0.6371| |13.92990|4.94234|7296|284|226|341|4.249|0.256|0.073|0.438|1.450|0.304|0.351|0.258|1.498|0.705|1.190|0.220|0|0|0.0147|3249|1148.1|420.7|1.6|19.38661|40.41156|0.2351|0.3361|0|0|0.00337|+299.55292|-0.00049|26335.17|69464.72|-10507.27
6550.01|5272571|10.675|132.0503087|0.0108261|1.287997774|0.000012725|2.948227|0.59848|0.005239|0.000212|+0.000225|-0.000199|0.96|0.63|+0.77|-0.49|0.2260|0.2224|+0.2189|-0.2259|85.37|3.34265|0.19394|5382|170|178|161|3.917|0.494|0.593|0.395|0.854|0.176|0.260|0.093|1.684|1.101|1.343|0.860|0|0|0.0220|2077|33.3|2.1|16.4|19.40353|40.44767|0.4377|0.2417|0|0|0.29222|+0.05932|-0.09671|4399.68|11791.80|-3466.79
6551.01|5282656|13.651|131.8356126|0.0042491|1.516370133|0.000008022|8.807595|4.03911|0.009933|0.000762|+0.000899|-0.000625|1.14|0.34|+0.56|-0.11|0.2249|0.2404|+0.2559|-0.2249|88.81|1.29811|0.17978|6140|188|153|223|4.455|0.181|0.043|0.319|1.142|0.200|0.236|0.164|1.048|0.306|0.515|0.098|0|0|0.0270|1687|115.9|15.0|11.2|19.59922|40.45898|0.3429|0.2957|0|0|5.62107|+2.57779|-3.96991|1916.36|2787.23|-558.25
6552.01|5284133|11.775|134.6752071|0.0007702|8.784575915|0.000008631|17.825096|0.72885|0.520794|0.045089|+0.042842|-0.047337|105.21|42.14|+69.50|-14.79|0.5554|0.1018|+0.1086|-0.0950|88.24|5.33834|0.03581|8165|286|228|344|4.165|0.236|0.079|0.392|1.825|0.294|0.330|0.259|1.850|0.741|1.222|0.260|0|0|0.1019|1535|267383.8|2614.1|2897.6|19.62548|40.45219|0.2337|0.3233|0|0|1.38839|+0.05677|-0.05501|1311.08|2725.10|-495.81
6553.01|5285607|10.268|132.4267982|0.0000469|1.949700558|0.000000110|3.162479|0.04621|0.427159|0.059010|+0.031664|-0.086356|55.97|23.91|+41.15|-6.67|1.1473|0.0695|+0.0272|-0.1118|68.75|4.35168|0.04239|6444|177|153|201|4.376|0.233|0.061|0.404|1.248|0.243|0.277|0.210|1.200|0.512|0.882|0.143|0|0|0.0329|1717|38381.5|388.7|1204.5|19.65148|40.45963|0.3044|0.3117|0|0|0.15740|+0.00230|-0.00694|2053.06|4735.28|-649.80
6554.01|5286786|13.291|138.5532331|0.0007712|9.948712938|0.000009428|12.278021|6.06808|1.772140|8.087732|+14.603060|-1.572403|152.10|116.21|+216.55|-15.86|2.7235|8.1023|+14.6063|-1.5984|77.35|3.28294|0.04019|5152|154|168|141|4.517|0.415|0.074|0.756|0.741|0.115|0.174|0.056|0.786|0.601|1.119|0.082|0|0|0.0820|704|2867.9|33.1|95.9|19.67201|40.47710|0.5141|0.1906|0|0|0.35376|+6.81862|-0.20120|57.93|328.99|-16.34
6555.01|5288543|12.064|131.8058617|0.0029397|3.457078614|0.000011641|8.050558|1.25689|0.517168|0.125619|+0.113540|-0.137698|83.70|32.95|+45.63|-20.28|0.2727|0.2818|+0.2911|-0.2725|88.24|4.92740|0.17030|6526|218|182|254|4.182|0.238|0.178|0.298|1.223|0.246|0.282|0.210|1.482|0.584|0.808|0.359|0|0|0.0478|1603|300940.8|11464.2|688.5|19.69961|40.40620|0.2913|0.3112|0|0|0.82588|+0.12894|-0.21431|1560.40|2598.66|-795.97
6556.01|5294739|11.108|135.0622350|0.0002142|3.735996383|0.000000949|3.781179|0.04593|1.314934|0.016286|+0.008986|-0.023586|582.26|248.19|+227.59|-268.80|1.0044|0.0181|+0.0118|-0.0243|74.48|17.38521|0.33363|5467|285|253|317|3.432|0.329|0.399|0.259|1.620|0.484|0.299|0.668|4.055|1.728|1.585|1.872|0|0|0.0554|2063|629077.9|6926.8|872.3|19.78915|40.47310|0.4142|0.2561|0|0|0.07327|+0.00089|-0.00203|4283.18|5646.39|-3305.66
6557.01|5295206|12.460|137.0680254|0.0113714|6.634511460|0.000106522|14.095161|0.13515|0.007941|0.000504|+0.000468|-0.000540|1.07|0.39|+0.61|-0.16|0.0617|0.2223|+0.3830|-0.0615|89.95|3.62072|0.30752|6474|197|163|231|4.307|0.212|0.107|0.317|1.132|0.210|0.272|0.148|1.238|0.449|0.704|0.193|0|0|0.0721|1183|74.1|8.4|8.3|19.79518|40.42966|0.2959|0.3098|0|0|1.20351|+0.01154|-0.69295|463.52|796.34|-177.93
6558.01|5298620|13.551|141.6557235|0.1123324|12.424256974|0.001447589|3.821611|1.67056|0.011911|0.000765|+0.000358|-0.001172|0.91|0.10|+0.12|-0.09|0.5974|0.2580|+0.0602|-0.4557|80.79|20.69704|2.58269|4995|147|158|136|4.580|0.064|0.060|0.067|0.677|0.076|0.106|0.046|0.698|0.082|0.097|0.066|0|0|0.0922|606|158.7|16.4|13.1|19.84263|40.49045|0.5222|0.1870|0|0|0.00684|+0.01495|-0.00211|31.93|14.99|-8.49
6559.01|5300878|12.406|131.8546732|0.0000517|0.639721300|0.000000040|3.157157|0.02045|0.689714|0.003929|+0.004748|-0.003111|47.07|62.74|+121.34|-4.14|0.3864|0.0092|+0.0114|-0.0070|83.08|2.70098|0.00380|4794|160|183|136|4.633|0.547|0.058|1.036|0.612|0.084|0.134|0.034|0.625|0.833|1.611|0.055|0|0|0.0123|1507|480272.0|502.7|1263.8|19.87213|40.47814|0.5123|0.1988|0|0|1.45467|+0.00942|-0.00976|1220.53|16926.76|-315.75
6560.01|5301955|10.522|131.7130000|0.0|0.683964516|0.0|3.705046|0.00000|0.012810|0.000000|+0.0|0.0|0.64|0.06|+0.05|-0.06|0.3000|0.0000|+0.0|0.0|85.37|1.3849|0.0|4385|142|136|148|4.791|0.048|0.061|0.034|0.477|0.038|0.038|0.038|0.460|0.040|0.033|0.046|0|0|0.0119|1203|190.3|0.0|4.2|19.88593|40.46882|0.2574|0.3764|0|0|2.05670|+0.0|0.0|494.43|147.29|-145.33
6561.01|5306862|11.429|131.8643391|0.0001119|2.025580507|0.000000270|4.232491|0.10824|0.197412|0.000316|+0.000202|-0.000429|42.90|15.89|+16.62|-15.16|0.2609|0.0256|+0.0181|-0.0330|86.52|4.33737|0.01358|6348|185|156|214|3.996|0.250|0.272|0.228|1.431|0.281|0.225|0.337|1.990|0.737|0.771|0.703|0|0|0.0353|2102|45440.4|66.4|859.9|19.94759|40.45838|0.3115|0.3138|0|0|0.34958|+0.00894|-0.00524|4618.62|5178.84|-2934.43
6562.01|5307574|13.246|156.9091962|0.0440489|58.643789782|0.002937637|18.098634|6.07173|0.012463|0.000682|+0.000838|-0.000527|1.05|0.28|+0.48|-0.09|0.2260|0.2378|+0.2499|-0.2256|89.38|24.44328|1.57855|5833|176|195|156|4.537|0.177|0.066|0.288|0.753|0.070|0.095|0.045|0.775|0.210|0.350|0.070|0|0|0.2691|437|182.1|16.6|12.0|19.95714|40.49762|0.3077|0.3089|0|0|0.03261|+0.01094|-0.01334|8.59|12.06|-2.21
6563.01|5308778|9.422|137.0533106|0.0025182|20.282772090|0.000070707|3.469228|0.25296|0.051781|0.000403|+0.000394|-0.000412|57.10|23.69|+22.25|-25.12|0.7068|0.0193|+0.0160|-0.0226|78.50|35.87309|0.18879|4963|134|110|159|2.733|0.289|0.377|0.202|2.014|0.863|0.769|0.957|10.098|4.189|3.935|4.443|0|0|0.1838|1623|2800.8|11.0|323.5|19.97183|40.45848|0.5374|0.1779|0|0|0.00192|+0.00014|-0.00014|1638.95|1816.28|-1187.72
6564.01|5310435|11.288|133.1532602|0.0004647|4.931366878|0.000002782|3.790634|0.03400|0.567165|0.008094|+0.007904|-0.008284|140.16|49.98|+39.39|-60.57|0.6807|0.0141|+0.0139|-0.0143|79.64|14.62630|0.02978|6562|230|197|263|3.835|0.262|0.384|0.140|1.279|0.275|0.269|0.280|2.263|0.807|0.636|0.978|0|0|0.0616|1754|259500.0|417.8|647.4|19.99248|40.48734|0.2855|0.3106|0|0|0.04237|+0.00038|-0.00041|2239.55|1897.33|-1626.44
6565.01|5343976|11.218|134.7275156|0.0000721|4.331392151|0.000000386|12.307693|0.09192|0.417394|0.000456|+0.000510|-0.000401|38.92|11.19|+17.64|-4.74|0.3024|0.0076|+0.0085|-0.0067|88.81|3.73196|0.00633|5655|184|205|164|4.472|0.189|0.092|0.285|0.788|0.095|0.132|0.057|0.854|0.245|0.387|0.104|0|0|0.0481|1051|201560.8|230.9|1106.5|19.00571|40.52763|0.3887|0.2697|0|0|1.87989|+0.01404|-0.01435|288.51|414.00|-90.70
