,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K00420.01,3.7155e-07,2.7058e-08,5.05042e-19,0.0,2.80680002861e-12,3.532002428e-14,1.8724e-19,2.336125e-11,0.0,0.0725,0.106,7.8104e-06,0.00033236,7.085589e-15,0.0,8.82400008892e-10,5.439002991e-10,2.2808e-16,9.22361e-07,0.0,10.89,3.7111e-07,6.948602e-18,0.0,3.91400003751e-11,4.849003399e-13,2.5811e-18,3.222979e-10,0.0,1.0
K00421.01,1.3061e-05,1.95628e-07,9.05769e-18,0.0,1.615e-06,8.56955e-15,1.382597e-12,6.4224e-14,0.0,0.1379,0.075,0.00019491,0.00056957,2.526016e-14,0.0,0.00032682,1.96702e-11,1.239634e-09,7.4822e-10,0.0,17.78,1.41755e-06,6.600052e-17,0.0,1.1652e-05,6.16239e-14,1.000531e-11,4.6772e-13,0.0,1.0
K00423.01,0.0016826,3.82100103e-11,9.73706999e-22,0.0,7.1753e-06,2.46000000056e-17,9.2333e-15,2.42900000487e-10,0.0,0.00427,0.065,0.021929,1.653000448e-07,6.05004371e-18,0.0,0.00099063,1.89800000047e-13,5.52e-12,1.0664000021e-05,0.0,1.053,8.94800244e-09,2.29231622e-19,0.0,0.0016826,5.8020000013e-15,2.1675e-12,5.69200001126e-08,0.0,0.9985
K00424.01,0.341,3.7058e-07,1.066e-07,0.0,0.0003239,0.002491,1.1956e-08,0.00012926,0.0,0.005606,0.004,0.4601,0.0009239,0.0004289,0.0,0.078287,3.823,1.3009e-05,0.9125,0.0,5.286,4.356e-05,1.2587e-05,0.0,0.037734,0.2878,1.3727e-06,0.01527,0.0,0.659
K00425.01,0.8538,2.243e-05,2.647e-07,0.0,0.09896,0.0003809,0.01958,4.271e-05,0.0,0.02035,0.041,48.09,0.09087,0.0009914,0.0,13.85,0.6624,13.1,0.4067,0.0,4.394,0.00016061,1.9026e-06,0.0,0.7103,0.002742,0.1403,0.0003064,0.0,0.1462
K00426.01,2.62e-05,9.861e-07,1.3034e-10,0.0,1.00525e-06,4.6780289e-17,9.26598e-18,1.06324e-15,0.0,0.07594,0.19,0.0009933,0.005554,1.1941e-06,0.0,0.000122929,4.6770288e-13,6.96244e-15,6.3029e-11,0.0,7.489,1.2988e-05,1.7135e-09,0.0,1.32224e-05,6.1370382e-16,1.21694e-16,1.41082e-14,0.0,1.0
K00427.01,0.07373,4.147e-06,5.191e-10,0.0,0.0004547,7.3140343e-06,3.097e-05,6.264e-11,0.0,0.00624,0.137,2.183,0.03551,5.25e-06,0.0,0.05469,0.0537302495,0.02642,3.528e-06,0.0,0.9845,0.0006171,7.882e-08,0.0,0.0674,0.00111200494,0.004609,9.355e-09,0.0,0.9263
K00427.02,8.318e-06,7.549e-08,5.1072e-13,1.37e-08,1.4279e-11,5.515e-12,4.9626e-13,3.2391e-16,0.0,0.01072,0.204,0.0003384,0.0009436,1.2237e-08,0.000273,3.0372e-09,9.837e-08,5.8585e-10,4.8806e-11,0.0,1.776,7.04e-06,4.7494e-11,1.275e-06,1.32e-09,5.187e-10,4.64867e-11,3.0714e-14,0.0,1.0
K00427.03,9.706e-05,1.647e-08,9.445e-11,1.14e-07,2.3799e-09,1.74211e-17,2.6283e-10,2.07559e-18,0.0,0.00137,0.194,0.003745,0.0003079,3.871e-06,0.00228,9.3063e-07,4.04939e-13,5.81e-07,3.5177e-13,0.0,0.4671,1.2011e-05,6.891e-08,8.317e-05,1.7227e-06,1.27388e-14,1.9233e-07,1.50786e-15,0.0,1.0
K00428.01,2.22e-16,4.61859403114e-59,9.26640593443e-71,0.0,5.3457e-18,4.9004736e-24,3.86000000189e-57,1.26960194422e-18,0.0,0.03344,0.071,2.7764e-15,2.07793402206e-55,5.2536795345e-67,0.0,5.7962e-16,4.78739819e-20,1.91000000095e-54,3.3384045505e-14,0.0,3.247,1.35467058704e-57,2.77794506856e-69,0.0,1.58184e-16,1.5135092e-22,1.17000000057e-55,3.7900059824e-17,0.0,1.0
K00429.01,1.0768527e-05,3.111747e-07,1.931857e-20,0.0,1.5368000099e-27,1.60738e-29,3.8774762e-40,3.8011999e-31,0.0,0.02839,0.092,0.00019650963,0.0010784509,9.26327e-17,0.0,1.87020001202e-25,1.42213e-25,2.2782286e-37,1.8469482e-26,0.0,4.529,1.0768527e-05,6.7252e-19,0.0,5.33070003577e-26,5.7009e-28,1.3764024e-38,1.2789645e-29,0.0,1.0
K00430.01,0.0004377,1.2679e-06,3.1896e-09,0.0,5.904e-13,1.4167e-09,3.5031e-14,3.589e-10,0.0,0.002904,0.202,0.01758,0.01836,6.119e-05,0.0,1.4706e-10,2.2002e-05,2.6242e-11,1.6031e-05,0.0,0.4085,0.0004361,1.0984e-06,0.0,2.0289e-10,4.8396e-07,1.1994e-11,1.243e-07,0.0,0.9997
K00430.02,0.5454,0.000932,0.002903,9.21e-09,8.157e-15,2.125e-07,3.524e-18,1.697e-08,0.0,0.003197,0.077,18.43,0.1435,0.6661,0.000184,1.8011e-12,0.001278,2.2843e-15,0.0003891,0.0,0.9952,0.1325,0.4127,1.31e-06,1.1567e-12,3.022e-05,5.01e-16,2.415e-06,0.0,0.4546
K00431.01,1.8301e-06,1.837e-07,2.1886e-13,0.0,1.927613e-09,3.6055e-25,4.77601923e-11,2.4067000072e-13,0.0,0.10147,0.205,7.459e-05,0.0029153,6.2887e-09,0.0,4.575518e-07,5.5126e-21,4.98702038e-08,2.08133000528e-08,0.0,14.74,1.8096e-06,2.1773e-12,0.0,1.922107e-08,3.5402e-24,4.72301861e-10,2.38189000686e-12,0.0,1.0
K00431.02,3.1098e-05,1.4557e-08,4.7697e-12,1.33e-08,8.771e-08,3.0746e-24,1.64241e-09,4.7868566e-17,0.0,0.003769,0.216,0.0013334,0.0002523,1.7741e-07,0.000266,3.4658e-05,1.2294e-19,2.20691e-06,8.4472782e-12,0.0,0.8875,3.8609e-06,1.2632e-09,3.526e-06,2.3249e-05,8.164e-22,4.42937e-07,1.2728522e-14,0.0,1.0
K00432.01,0.0006394,6.3259e-07,3.12561e-11,0.0,4.9148e-05,1.8003e-09,1.6256384e-07,1.051331e-05,0.0,0.09408,0.098,0.012527,0.0060763,2.40343e-07,0.0,0.0079158,6.15e-06,0.0001292802,0.1991688,0.0,10.02,6.7332e-06,3.32357e-10,0.0,0.00051921,1.911e-08,1.7466701e-06,0.0001114438,0.0,0.9995
K00433.01,1.8654e-05,5.801e-06,3.6780003503e-16,0.0,4.9870021e-20,2.63692e-17,1.416988e-19,8.2505747e-08,0.0,0.3157,0.087,0.0003227,0.02738,1.8104001715e-12,0.0,1.752000746e-17,9.93499e-14,2.2182924e-16,0.0014241066,0.0,41.22,1.8394e-05,1.1766001074e-15,0.0,1.588000642e-19,8.32913e-17,4.494595e-19,2.5731831e-07,0.0,1.0
K00433.02,0.0027,9.339e-08,2.965e-10,0.0,1.523e-08,2.459327e-08,1.0455e-10,1.098100613e-10,0.0,4.923e-05,0.074,0.03977,0.0015989,9.931e-06,0.0,2.313e-05,0.000942445,4.137e-07,1.91000103e-05,0.0,0.1232,0.001885,6.027e-06,0.0,0.0003118,0.00049533,2.105e-06,2.307001196e-06,0.0,0.9973
K00434.01,0.002926357,2.6644e-07,6.037e-23,0.0,8.33600000188e-16,3.00667759e-23,1.098489e-35,7.61158e-18,0.0,9.144e-05,0.079,0.04609177,0.002966916,1.0433e-18,0.0,1.7740000004e-13,5.2577715e-19,9.756482e-33,7.8999e-13,0.0,0.03363,0.002926357,6.8861e-19,0.0,1.09600000017e-11,2.83681761e-19,1.222912e-31,8.74849e-14,0.0,0.9972
K00435.01,1.8966e-05,5.615e-08,8.940108e-15,0.0,2.3174e-09,1.64174e-07,2.770489e-15,1.06743e-17,0.0,0.01172,0.112,0.0004217,0.0007654,1.4653103e-10,0.0,6.0931e-07,0.00092381,2.613894e-12,4.0112e-13,0.0,2.703,4.811e-06,7.674767e-13,0.0,1.9637e-07,1.39548e-05,2.369134e-13,9.1665e-16,0.0,1.0
K00435.03,0.007818,2.021e-06,4.504e-08,9.83e-09,0.0001502,1.977e-08,3.735e-06,7.3577e-10,0.0,0.01979,0.214,0.3354,0.004693,0.0002106,0.000197,0.03193,0.00019859,0.003524,3.7753e-05,0.0,3.159,0.00010155,2.258e-06,4.928e-07,0.007523,9.901e-07,0.00018735,3.6779e-08,0.0,0.9922
K00435.04,2.7586e-05,4.4e-07,3.545e-08,0.0,7.82e-24,6.532e-11,1.183200181e-22,5.725e-13,0.0,0.01731,0.151,0.00082808,0.0032406,0.000265,0.0,2.1407e-21,1.8536e-07,2.031900305e-19,1.0395e-08,0.0,1.13,2.5516e-05,2.0568e-06,0.0,4.525e-22,3.776e-09,6.82150103e-21,3.309e-11,0.0,1.0
K00435.05,7.075e-05,5.94e-09,1.08581e-12,8.6e-08,1.2348e-09,1.17541e-15,2.4012e-13,2.56900000001e-08,0.0,0.001683,0.173,0.002431,0.00010723,5.40138e-08,0.00172,3.726e-07,1.97546e-11,2.9653e-10,0.00282000000001,0.0,0.4657,3.52e-06,6.4346e-10,5.108e-05,7.318e-07,7.0294e-13,1.45483e-10,1.54270000001e-05,0.0,1.0
K00435.06,5.717e-05,3.557e-07,4.4446e-09,6.51e-08,2.128824e-16,8.3980718e-09,7.673e-23,2.6965e-12,0.0,0.007585,0.145,0.0016549,0.0006021,1.4177e-05,0.0013,2.342742e-14,4.6440378e-05,3.446e-20,1.084e-07,0.0,0.78,4.689e-05,5.8676e-07,8.588e-06,2.833898e-14,1.10670945e-06,1.02e-20,3.5524e-10,0.0,1.0
K00437.01,0.9981,7.995e-05,1.03418e-07,0.0,0.0706,0.00011214,0.02727,4.724e-05,0.0,0.0001559,0.001,166.3,0.1943,0.00029525,0.0,16.12,0.6976,24.11,1.1062,0.0,2.27,0.000815,1.06399e-06,0.0,0.7184,0.0011428,0.2776,0.0004834,0.0,0.001586
K00438.01,0.0011912,8.289e-06,2.4079e-10,0.0,6.12e-21,1.28721974e-07,3.334003057e-13,8.6977e-09,0.0,0.007102,0.212,0.05023,0.09513,3.0332e-06,0.0,2.3563e-18,0.00103317389,4.784004456e-10,0.00026696,0.0,0.579,0.0011706,3.3915e-08,0.0,8.464e-19,1.80754441e-05,4.75400429e-11,1.2147e-06,0.0,0.9988
K00438.02,6.094e-05,6.451e-07,2.0239e-10,7.66e-10,6.24e-07,8.343e-11,3.793e-08,2.07587e-11,0.0,0.02143,0.219,0.002656,0.008838,8.361e-06,1.53e-05,0.0004158,1.889e-06,6.163e-05,1.6319e-06,0.0,7.129,3.003e-05,9.411e-09,3.577e-08,2.912e-05,3.885e-09,1.766e-06,9.75022e-10,0.0,1.0
K00439.01,6.04298e-05,6.48848e-06,1.7775559e-28,0.0,2.02800021482e-12,9.3872e-12,4.7162e-20,3.0011211e-09,0.0,0.10752,0.094,0.00112981,0.0272259,9.934509e-25,0.0,2.7460002998e-10,2.21246e-08,2.321293e-17,5.3271013e-05,0.0,7.0,6.03998e-05,1.7186512e-27,0.0,1.90800019545e-11,8.8937e-11,4.326847e-19,2.850399e-08,0.0,1.0
K00440.01,5.807e-05,8.633e-08,3.9266000133e-11,2.92e-10,1.87303268e-16,1.69942e-30,5.42300010353e-20,2.8518e-19,0.0,0.001483,0.206,0.0023892,0.0003129,1.89388000641e-07,5.84e-06,5.05008787e-14,3.8802e-26,4.41000008484e-17,2.4745e-14,0.0,0.204,5.789e-05,2.72649000816e-08,1.979e-07,1.25562254e-13,1.18855e-27,3.59700007249e-17,1.9589e-16,0.0,1.0
K00440.02,0.000316837,1.81645e-06,8.909e-09,0.0,8.541953e-05,1.6415e-08,2.2017e-07,2.5877e-07,0.0,0.2772,0.207,0.0130496,0.0054708,2.4848e-05,0.0,0.02680597,0.00014099,0.00026896,0.007535,0.0,18.22,6.5076e-06,3.2154e-08,0.0,0.000308543,5.905e-08,7.9477e-07,9.358e-07,0.0,0.9996
K00441.01,0.9993,9.332e-06,6.232e-05,0.0,0.00010463,4.294e-05,1.6346e-06,3.21e-06,0.0,1.3228e-07,0.001,345.9,0.0205,0.2155,0.0,0.015,0.2011,0.0010466,0.0851,0.0,0.001773,0.04184,0.2785,0.0,0.4651,0.1917,0.007425,0.0144,0.0,0.0005924
K00442.01,0.002394,3.614e-06,4.6935e-09,0.0,8.254e-10,1.0455e-09,1.0798e-10,7.5937e-10,0.0,0.001519,0.206,0.09832,0.013689,2.6038e-05,0.0,1.242e-07,1.0087e-05,6.859e-08,3.3763e-05,0.0,0.1367,0.002391,3.0132e-06,0.0,5.523e-07,6.9888e-07,7.134e-08,5.0307e-07,0.0,0.9976
K00442.02,6.323551e-05,1.5761947e-05,1.1249e-08,0.0,2.1239e-19,3.271e-09,8.874926e-15,9.978e-10,0.0,0.2469,0.138,0.001729699,0.0121715119,1.0533e-05,0.0,4.454e-17,9.436e-06,7.482099e-12,1.3077e-05,0.0,9.941,6.3198e-05,4.57e-08,0.0,8.597e-19,1.3212e-08,3.605001e-14,4.046e-09,0.0,1.0
K00442.03,0.0020947,2.018e-05,5.582e-07,7.2e-09,3.5252e-05,1.4585e-08,6.9038e-07,2.466e-07,0.0,0.02719,0.143,0.05954,0.0052,0.00018223,0.000144,0.0056352,6.5e-05,0.00051303,0.006796,0.0,2.482,0.000741,2.054e-05,2.644e-07,0.0012971,5.34e-07,2.535e-05,9.064e-06,0.0,0.9978
K00443.01,7.599e-07,1.19608e-09,1.835012e-11,1.26e-08,2.2626e-09,3.288833141e-24,2.0767000576e-19,8.6638e-16,0.0,0.02124,0.19,2.873e-05,7.69e-06,1.809999e-07,0.000253,2.28964e-07,2.36659941e-20,1.4314000397e-16,4.9345e-11,0.0,1.96,5.6214e-08,8.654877e-10,5.959e-07,1.069386e-07,1.56757463e-22,9.825000262e-18,4.089e-14,0.0,1.0
K00444.01,2.0856e-06,1.8267e-08,3.86800000267e-11,8.52e-10,5.822e-11,2.28405e-14,6.44852e-14,1.3825e-12,0.0,0.009216,0.217,8.992e-05,6.25e-05,2.12600000146e-07,1.7e-05,7.2615e-09,1.528532e-10,3.81714e-11,7.022e-08,0.0,0.7189,1.9812e-06,4.17400000288e-09,9.254e-08,6.3449e-09,2.49913e-12,6.97091e-12,1.5207e-10,0.0,1.0
K00446.01,6.268e-05,2.653e-06,9.065e-09,0.0,1.67463e-07,6.149e-11,1.0745e-11,3.6248e-09,0.0,0.04516,0.204,0.002544,0.013169,7.1745e-05,0.0,5.64245e-05,1.2533e-06,1.1752e-08,0.000216708,0.0,6.931,5.869e-05,2.0056e-07,0.0,3.70131e-06,1.3582e-09,2.3784e-10,8.0865e-08,0.0,1.0
K00446.02,3.011e-05,2.438e-07,1.1125e-09,3.99e-08,4.9459e-12,2.61101504e-11,1.31993e-19,2.8398e-13,0.0,0.009445,0.202,0.0012102,0.0013032,8.484e-06,0.000797,1.5889e-09,7.60904566e-07,1.38708e-16,2.7751e-08,0.0,2.046,2.577e-05,1.1748e-07,4.222e-06,5.2155e-10,2.81001572e-09,1.38358e-17,3.0084e-11,0.0,1.0
K00447.01,1.0,0.001222,0.0008586,0.0,3.316e-17,7.887e-07,6.9130006241e-20,1.824e-09,0.0,8.4460003334e-21,0.001,1.6850002832e+23,0.2565,0.2611,0.0,8.2e-15,0.002034,8.2410007201e-17,2.288e-05,0.0,5.9390002344e-17,0.583,0.4167,0.0,1.5893e-14,0.0003868,3.3460002721e-17,8.917e-07,0.0,3.8330001677e-18
K00448.01,9.548e-05,1.202e-05,1.47645e-09,0.0,4.39846e-11,1.5895e-19,4.329955e-13,1.761e-12,0.0,0.1261,0.206,0.003904,0.02097,4.99863e-06,0.0,1.2027e-08,1.3125e-15,2.956705e-10,6.7331e-08,0.0,14.59,9.538e-05,1.17647e-08,0.0,3.51434e-10,1.2624e-18,3.409162e-12,1.40557e-11,0.0,1.0
K00448.02,0.9957,4.746e-09,6.2917e-07,0.0,1.2827e-34,8.854e-14,2.4737e-53,4.8067e-18,1.77e-08,1.42200013348e-09,0.133,7.0508400055e+12,9.931e-06,0.0022193,0.0,6.8134e-32,3.216e-09,3.44719e-50,3.775e-13,0.000354,6.55100061719e-07,0.015432,0.9273,0.0,2.9292e-28,2.638e-07,2.99617e-47,3.09307e-11,0.05296,0.00431100014375
K00449.01,0.9982,6.587e-06,5.527e-07,0.0,0.0004274,4.049e-06,0.00010125,1.607e-06,0.0,8.496e-07,0.001,127.0,0.1737,0.012119,0.0,0.1934,0.05517,0.2867,0.1682,0.0,0.05538,0.012175,0.0010265,0.0,0.7875,0.007471,0.1872,0.00299,0.0,0.001569
K00450.01,0.5093,1.979e-05,2.062e-07,0.0,0.002,9.987e-06,0.0001884,2.6563e-06,0.0,0.00214,0.054,11.164,0.10981,0.001458,0.0,0.2166,0.09486,0.09266,0.10398,0.0,0.7322,0.00454,4.731e-05,0.0,0.4585,0.002298,0.04324,0.00060619,0.0,0.4907
K00451.01,0.62371,6.5808e-08,7.897e-08,0.0,1.20635e-05,4.9506e-06,2.9599e-10,1.3164e-08,0.0,5.716e-06,0.095,56.72,0.0003701,0.0004365,0.0,0.00306949,0.0098407,3.9532e-07,0.00013777,0.0,0.0004089,0.005247,0.005133,0.0,0.38958,0.222969,2.0867e-05,0.0009211,0.0,0.3763
K00452.01,5.667e-12,5.82211009545e-75,4.285e-14,0.0,2.6555e-42,1.27374e-21,3.7785e-55,2.509688e-21,0.0,0.007623,0.191,2.15400001278e-10,2.54004767829e-71,2.228e-10,0.0,7.3648e-40,6.4869e-18,5.0734e-52,4.92163e-17,0.0,0.3175,8.08414097392e-73,5.667e-12,0.0,3.5441e-40,1.6988e-19,5.0359e-53,3.355873e-19,0.0,1.0
K00453.01,0.5725,0.00011536,2.1867e-08,0.0,0.1849,0.0007585,0.003924,0.000429,0.0,0.1417,0.03,8.032,0.3766,0.0001656,0.0,11.124,1.5871,1.2271,4.541,0.0,27.88,0.0003494,6.6433e-08,0.0,0.557,0.0022754,0.01181,0.0012936,0.0,0.4275
K00454.01,1.0945e-05,1.3696e-07,1.29057e-10,2.24e-09,4.3638e-10,9.285e-16,1.3092e-13,5.205e-16,0.0,0.01277,0.213,0.0004643,0.0014351,2.0622e-06,4.47e-05,1.14178e-07,2.4694e-11,1.2016e-10,4.068e-11,0.0,1.527,1.0729e-05,1.01951e-08,1.754e-07,3.3789e-08,7.299e-14,1.03005e-11,4.056e-14,0.0,1.0
K00455.01,0.10611,2.072e-05,1.815e-06,0.0,1.2632e-06,4.844e-06,1.6452e-09,4.007e-07,0.0,0.0002484,0.203,4.795,0.1608,0.03528,0.0,0.0006962,0.2679,2.824e-06,0.04653,0.0,0.08213,0.07552,0.0066,0.0,0.004671,0.01775,6.078e-06,0.0014578,0.0,0.8939
K00456.01,0.3102,2.383e-06,8.625e-11,0.0,8.038e-07,1.63272e-12,2.40166e-15,5.1625e-11,0.0,8.444e-06,0.147,14.384,0.02239,1.2545e-06,0.0,9.441e-05,1.71478e-08,1.42473e-12,2.5226e-06,0.0,0.0009407,0.2369,7.863e-06,0.0,0.07348,1.97406e-07,2.18186e-10,4.9647e-06,0.0,0.6898
K00456.02,0.01114,1.186e-06,9.629e-06,1.8e-07,1.1445e-05,2.528e-05,5.495e-07,3.352e-06,1.29e-08,0.004577,0.215,0.4832,0.01201,0.05852,0.0036,0.002653,0.03008,0.0006293,0.02194,0.000259,0.2147,0.0002565,0.002078,3.889e-05,0.002472,0.005458,0.00011853,0.0007249,2.793e-06,0.9888
K00457.01,1.6577e-05,9.1764e-07,3.917e-10,0.0,4.069e-11,4.786e-10,3.463685e-08,1.8583e-07,0.0,0.0689,0.217,0.0007152,0.00644687,2.451e-06,0.0,1.2496e-08,4.323e-06,4.481816e-05,0.006024,0.0,4.265,1.33811e-05,5.672e-09,0.0,5.903e-10,6.964e-09,4.94452e-07,2.693e-06,0.0,1.0
K00457.02,0.005359,4.266e-06,2.527e-07,0.0,0.0007095,2.006e-05,2.416e-05,6.128e-06,0.0,0.1419,0.215,0.2309,0.02574,0.0019219,0.0,0.1623,0.16021,0.0223,0.21438,0.0,11.11,2.996e-05,1.7587e-06,0.0,0.004976,0.00014052,0.0001694,4.315e-05,0.0,0.9947
K00458.01,0.6308,1.852e-06,2.724e-08,0.0,0.001385,4.668e-05,0.0001972,6.694e-06,0.0,0.0009593,0.052,17.74,0.02964,0.001283,0.0,0.269,0.3719,0.2339,0.3574,0.0,0.6613,0.0007129,1.058e-05,0.0,0.5335,0.01795,0.07604,0.002577,0.0,0.3692
K00459.01,0.012119,4.295e-07,2.9294e-11,0.0,0.0001388,1.0020007236e-08,4.0756e-08,1.240635e-15,0.0,0.01137,0.084,0.2063,0.001911,2.05474e-07,0.0,0.01997,7.840005588e-05,2.7168e-05,5.356811e-11,0.0,2.447,3.726e-05,2.5466e-09,0.0,0.012102,8.670006326e-07,3.5453e-06,1.085411e-13,0.0,0.9877
K00459.02,0.0001801,4.077e-08,2.9687e-09,1.88e-07,5.979000133e-08,2.2712e-11,2.80536926e-17,4.050827e-11,0.0,0.001623,0.186,0.00666,1.4646e-05,1.3382e-06,0.00376,7.521000168e-06,1.3075e-07,1.63380429e-14,1.444512e-06,0.0,0.09008,2.5282e-05,1.8278e-06,0.0001159,3.7070000797e-05,1.411e-08,1.72885045e-14,2.494946e-08,0.0,1.0
K00460.01,4.221e-05,1.0152e-06,1.3171141132e-11,0.0,8.8694e-08,1.2490403e-25,6.45629200011e-10,1.38115260014e-13,0.0,0.02619,0.122,0.0010256,0.004406,8.0396960806e-08,0.0,1.44842e-05,1.2449762e-21,4.95822200008e-07,6.40741260058e-09,0.0,4.098,3.88e-05,5.0624294505e-10,0.0,3.4008e-06,4.786981e-24,2.47411120004e-08,5.28930996052e-12,0.0,1.0
K00460.02,0.04488,1.0275e-05,2.525e-05,1.12e-07,4.9392e-08,1.0689e-07,7.9186e-13,7.94e-09,6.77e-10,0.0007618,0.103,0.9626,0.003526,0.01242,0.00225,1.02939e-05,0.0011816,9.3804e-10,0.0006158,1.35e-05,0.2391,0.0129,0.03164,0.0001409,6.187e-05,0.0001341,9.9217e-10,9.956e-06,8.488e-07,0.955
K00461.01,0.9989,1.2786e-06,4.871e-06,0.0,5.282e-23,1.3236e-08,8.2119e-40,4.1539e-12,0.0,6.2536731e-09,0.001,546808.95,0.007014,0.04709,0.0,5.944e-21,7.889e-05,4.3639e-37,1.2012e-07,0.0,7.2672653e-05,0.20456,0.7922,0.0,9.224e-18,0.002269,1.41888e-34,6.8911e-07,0.0,0.00099364967
K00462.01,1.0,1.64200000001e-68,3.84354e-08,0.0,6.07025448503e-167,1.31943625e-49,2.49072e-80,2.70974e-33,4.05e-07,0.0,0.215,inf,2.89510000002e-65,8.47438e-05,0.0,2.78712154217e-164,4.98996738e-46,4.96782e-77,4.99498e-29,0.0081,0.0,3.58440000003e-62,0.0821695,0.0,1.36576165314e-160,2.88435488e-43,5.33175e-74,5.795023e-27,0.9178,0.0
K00463.01,5.198e-05,4.081e-06,1.0916e-10,0.0,2.7237697e-22,1.055548e-19,1.901e-16,3.33224e-13,0.0,0.07853,0.169,0.001746,0.012769,5.731e-07,0.0,1.5979499e-19,1.496017e-15,3.9302e-13,1.80825e-08,0.0,25.77,5.198e-05,1.3887e-09,0.0,3.4759925e-21,1.337092e-18,2.4231e-15,4.26852e-12,0.0,1.0
K00464.01,3.2332e-05,1.18632e-07,2.46219e-16,0.0,9.959e-11,4.352e-17,5.05300000596e-15,8.22100013501e-32,0.0,0.003704,0.052,0.00033663,0.00086498,5.8481e-12,0.0,1.6659e-08,6.527e-13,5.17500000614e-12,9.61500015001e-27,0.0,2.113,3.2301e-05,6.6522e-14,0.0,2.6619e-08,1.183e-14,1.36820000162e-12,2.2287000367e-29,0.0,1.0
K00464.02,0.00033539,7.372e-08,5.2603e-14,0.0,2.16000256619e-05,4.2980000655e-05,6.4518e-15,1.58611e-09,0.0,0.1941,0.199,0.013275,0.000472,2.9447e-10,0.0,0.0037570045404,0.1786600025,6.1428e-12,5.05372e-05,0.0,11.02,3.831e-07,2.7175e-13,0.0,0.000112140132324,0.00022298000334,3.3307e-14,8.093e-09,0.0,0.9998
K00466.01,0.4197,7.532e-06,7.06e-08,0.0,0.005473,7.655e-05,0.00012796,2.4114e-06,0.0,0.007794,0.063,9.203,0.06981,0.0009762,0.0,0.4393,0.2742,0.04502,0.047809,0.0,1.387,0.0005657,5.273e-06,0.0,0.404,0.005674,0.00947,0.00017998,0.0,0.5803
K00467.01,8.4662e-06,6.9082e-08,7.5677e-17,0.0,6.461e-19,1.01130330006e-30,1.389623e-36,8.42420000645e-31,0.0,0.008134,0.059,9.97e-05,0.0007169,1.5274e-12,0.0,1.3667e-16,1.15430315006e-26,1.222426e-33,4.34533000324e-26,0.0,2.736,8.4662e-06,9.31300000001e-15,0.0,8.008e-17,1.25080392008e-28,1.690878e-34,1.02280700081e-28,0.0,1.0
K00468.01,1.5748e-05,7.783e-07,4.3095e-11,0.0,3.475657e-07,4.04825e-24,5.390885e-09,4.349436e-14,0.0,0.07184,0.188,0.000589,0.00537,3.2124e-07,0.0,0.00011449023,1.10656e-19,6.094256e-06,4.358521e-09,0.0,13.38,1.0832e-05,6.0128e-10,0.0,4.841716e-06,5.69193e-23,7.54345e-08,6.021191e-13,0.0,1.0
K00469.01,0.09621,6.853e-06,3.7466e-08,0.0,0.001816,2.8448e-05,0.0004474,3.188e-07,0.0,0.02148,0.051,1.0773,0.04752,0.00041052,0.0,0.13732,0.09418,0.15114,0.004764,0.0,4.989,0.0002878,1.5794e-06,0.0,0.0759,0.0012045,0.01881,1.3397e-05,0.0,0.9037
K00470.01,5.53369e-06,1.9634e-09,1.294742e-17,0.0,7.92700000021e-07,3.86110883e-13,1.6100977e-12,4.0955e-10,0.0,0.1472,0.076,8.368127e-05,8.396e-06,5.27263e-14,0.0,0.000255000000007,1.15090241e-09,2.575344e-09,6.1584e-06,0.0,18.63,1.3441e-08,8.74936e-17,0.0,5.52200000014e-06,2.63980613e-12,1.1073911e-11,2.8118e-09,0.0,1.0
K00471.01,0.00027934,1.2119e-06,1.9235e-10,0.0,1.18486e-05,4.702541e-09,2.93922e-11,4.89705921e-08,0.0,0.0471,0.209,0.011611,0.008055,1.7433e-06,0.0,0.00164856,4.47109e-05,2.5911e-08,0.00304019539,0.0,5.136,2.572e-05,4.0877e-09,0.0,0.000252605,9.8598e-08,6.2197e-10,1.04990198e-06,0.0,0.9998
K00471.02,0.0004836,3.349e-06,4.066e-06,3.49e-08,7.6145e-18,4.364e-08,3.13e-22,1.0577e-08,0.0,0.0155,0.111,0.010735,0.008111,0.009927,0.000698,9.3203e-16,0.0002374,1.9841e-19,0.0003151,0.0,1.921,0.0002158,0.0002622,2.251e-06,4.9421e-16,2.817e-06,2.0204e-20,6.831e-07,0.0,0.9997
K00472.01,9.4929e-13,3.56891e-20,4.537793e-30,0.0,4.5508e-19,8.2808e-16,1.75744357e-31,1.48479e-13,0.0,0.1564,0.117,2.20716e-11,5.39849e-16,8.866969e-26,0.0,9.948e-17,2.77568e-12,1.78644409e-28,2.62542e-09,0.0,13.59,2.276123e-19,2.92043e-29,0.0,2.8759e-18,5.3176e-15,1.12128452e-30,9.43816e-13,0.0,1.0
