koi has_ttv
K03843.01 False 
K03844.01 False 
K03845.01 False 
K03846.01 False 
K03847.01 False 
K03848.01 False 
K03849.01 False 
K03850.01 False 
K03851.01 False 
K03852.01 False 
K03853.01 nan
K03854.01 False 
K03855.01 False 
K03856.01 False 
K03857.01 False 
K03858.01 False 
K03859.01 False 
K03860.01 False 
K03861.01 False 
K03862.01 False 
K03862.02 False 
K03863.01 False 
K03864.01 False 
K03864.02 False 
K03865.01 False 
K03866.01 False 
K03867.01 False 
K03868.01 False 
K03869.01 False 
K03870.01 False 
K03871.01 False 
K03872.01 False 
K03873.01 False 
K03874.01 False 
K03875.01 False 
K03876.01 False 
K03877.01 False 
K03878.01 False 
K03878.02 False 
K03879.01 False 
K03880.01 False 
K03883.01 False 
K03884.01 False 
K03885.01 False 
K03886.01 False 
K03887.01 False 
K03888.01 False 
K03889.01 False 
K03890.01 False 
K03891.01 False 
K03892.01 False 
K03893.01 False 
K03894.01 False 
K03895.01 nan
K03896.01 False 
K03898.01 False 
K03899.01 False 
K03900.01 False 
K03901.01 False 
K03902.01 False 
K03903.01 False 
K03904.01 False 
K03905.01 False 
K03906.01 False 
K03907.01 False 
K03908.01 False 
K03909.01 False 
K03910.01 False 
K03911.01 False 
K03912.01 False 
K03913.01 False 
K03914.01 False 
K03915.01 False 
K03916.01 False 
K03917.01 False 
K03918.01 nan
K03919.01 False 
K03920.01 False 
K03921.01 False 
K03922.01 False 
K03923.01 False 
K03924.01 False 
K03925.01 False 
K03925.02 False 
K03925.03 False 
K03926.01 False 
K03927.01 False 
K03928.01 False 
K03929.01 False 
K03930.01 False 
K03931.01 False 
K03932.01 False 
K03933.01 False 
K03934.01 False 
K03935.01 False 
K03936.01 False 
K03936.02 False 
K03937.01 False 
K03938.01 False 
K03939.01 False 
K03940.01 False 
K03941.01 False 
K03942.01 False 
K03943.01 False 
K03944.01 False 
K03945.01 False 
K03946.01 False 
K03947.01 False 
K03947.02 False 
K03948.01 False 
K03949.01 False 
K03950.01 False 
K03951.01 False 
K03952.01 False 
K03953.01 False 
K03954.01 False 
K03954.02 False 
K03955.01 False 
K03956.01 False 
K03956.02 False 
K03957.01 False 
K03958.01 False 
K03959.01 False 
K03960.01 False 
K03961.01 False 
K03962.01 False 
K03963.01 False 
K03964.01 False 
K03965.01 False 
K03966.01 False 
K03967.01 False 
K03967.02 False 
K03968.01 False 
K03969.01 False 
K03970.01 False 
K03972.01 False 
K03973.01 False 
K03974.01 False 
K03975.01 False 
K03976.01 False 
K03977.01 False 
K03978.01 False 
K03979.01 False 
K03980.01 False 
K03981.01 False 
K03982.01 False 
K03983.01 False 
K03984.01 False 
K03985.01 False 
K03986.01 False 
K03987.01 False 
K03988.01 False 
K03989.01 False 
K03990.01 False 
K03991.01 False 
K03992.01 False 
K03993.01 False 
K03994.01 False 
K03995.01 False 
K03996.01 False 
K03997.01 False 
K03998.01 False 
K03999.01 False 
K04000.01 False 
K04001.01 False 
K04002.01 False 
K04003.01 False 
K04004.01 False 
K04005.01 False 
K04006.01 False 
K04007.01 False 
K04008.01 False 
K04009.01 False 
K04009.02 False 
K04010.01 False 
K04011.01 False 
K04013.01 False 
K04014.01 False 
K04015.01 False 
K04016.01 False 
K04017.01 False 
K04018.01 False 
K04020.01 False 
K04021.01 False 
K04021.02 False 
K04022.01 False 
K04023.01 False 
K04024.01 False 
K04025.01 False 
K04026.01 False 
K04027.01 False 
K04028.01 False 
K04029.01 False 
K04030.01 False 
K04031.01 False 
K04032.01 False 
K04032.02 False 
K04032.03 False 
K04032.04 False 
K04032.05 False 
K04033.01 False 
K04034.01 False 
K04034.02 False 
K04035.01 False 
K04036.01 False 
K04037.01 False 
K04038.01 False 
K04039.01 False 
K04040.01 False 
K04041.01 False 
K04042.01 False 
K04043.01 False 
K04044.01 False 
K04045.01 False 
K04046.01 False 
K04046.02 False 
K04047.01 False 
K04048.01 False 
K04049.01 False 
K04050.01 False 
K04051.01 False 
K04052.01 False 
K04053.01 False 
K04054.01 False 
K04055.01 False 
K04056.01 False 
K04057.01 False 
K04058.01 False 
K04059.01 False 
K04060.01 False 
K04061.01 False 
K04062.01 False 
K04063.01 False 
K04064.01 False 
K04066.01 False 
K04067.01 False 
K04068.01 False 
K04069.01 False 
K04070.01 False 
K04071.01 False 
K04072.01 False 
K04073.01 False 
K04075.01 False 
K04076.01 False 
K04077.01 False 
K04078.01 False 
K04080.01 False 
K04082.01 False 
K04083.01 False 
K04084.01 False 
K04084.03 False 
K04085.01 False 
K04086.01 False 
K04087.01 False 
K04088.01 False 
K04089.01 False 
K04090.01 False 
K04091.01 False 
K04092.01 False 
K04093.01 False 
K04094.01 False 
K04095.01 False 
K04096.01 False 
K04097.01 False 
K04097.02 False 
K04098.01 False 
K04099.01 False 
K04100.01 False 
K04102.01 False 
K04103.01 False 
K04103.02 False 
K04106.01 False 
K04108.01 False 
K04109.01 False 
K04110.01 False 
K04111.01 False 
K04112.01 False 
K04113.01 False 
K04114.01 False 
K04115.01 False 
K04117.01 False 
K04118.01 False 
K04119.01 False 
K04120.01 False 
K04121.01 False 
K04122.01 False 
K04123.01 False 
K04125.01 False 
K04126.01 False 
K04127.01 False 
K04128.01 False 
K04129.01 False 
K04130.01 False 
K04131.01 False 
K04133.01 False 
K04135.01 False 
K04136.01 False 
K04136.02 False 
K04137.01 False 
K04138.01 False 
K04139.01 False 
K04141.01 False 
K04142.01 False 
K04143.01 False 
K04144.01 False 
K04145.01 False 
K04146.01 False 
K04146.02 False 
K04147.01 False 
K04148.01 False 
K04149.01 False 
K04149.02 False 
K04150.01 False 
K04151.01 False 
K04152.01 False 
K04153.01 False 
K04154.02 False 
K04155.01 False 
K04156.01 False 
K04157.01 False 
K04157.02 False 
K04158.01 False 
K04159.01 False 
K04160.01 False 
K04161.01 False 
K04162.01 False 
K04163.01 False 
K04164.01 False 
K04165.01 False 
K04166.01 False 
K04167.01 False 
K04168.01 False 
K04169.01 False 
K04170.01 False 
K04171.01 False 
K04172.01 False 
K04173.01 False 
K04174.01 False 
K04175.01 False 
K04177.01 False 
K04178.01 False 
K04179.01 False 
K04180.01 False 
K04181.01 False 
K04182.01 False 
K04183.01 False 
K04184.01 False 
K04185.01 False 
K04186.01 False 
K04187.01 False 
K04188.01 False 
K04189.01 False 
K04190.01 False 
K04191.01 False 
K04192.01 False 
K04192.02 False 
K04193.01 False 
K04194.01 False 
K04195.01 False 
K04196.01 False 
K04197.01 False 
K04198.01 False 
K04199.01 False 
K04202.01 False 
K04203.01 False 
K04204.01 False 
K04205.01 False 
K04206.01 False 
K04207.01 False 
K04208.01 False 
K04209.01 False 
K04211.01 False 
K04211.02 False 
K04212.01 False 
K04212.02 False 
K04213.01 False 
K04214.01 False 
K04215.01 False 
K04216.01 False 
K04219.01 False 
K04220.01 False 
K04221.01 False 
K04222.01 False 
K04224.01 False 
K04225.01 False 
K04226.01 False 
K04227.01 False 
K04228.01 False 
K04229.01 False 
K04230.01 False 
K04232.01 False 
K04234.01 False 
K04235.01 False 
K04237.01 False 
K04239.01 False 
K04240.01 False 
K04241.01 False 
K04242.01 False 
K04243.01 False 
K04244.01 False 
K04245.01 False 
K04246.01 False 
K04246.02 False 
K04248.01 False 
K04249.01 False 
K04250.01 False 
K04251.01 False 
K04252.01 False 
K04254.01 False 
K04255.01 False 
K04256.01 False 
K04257.01 False 
K04258.01 False 
K04259.01 False 
K04260.03 False 
K04260.04 False 
K04261.01 False 
K04262.01 False 
K04263.01 False 
K04264.01 False 
K04265.01 False 
K04266.01 False 
K04267.01 False 
K04268.01 False 
K04269.01 False 
K04269.02 False 
K04271.01 False 
K04272.01 False 
K04273.01 False 
K04274.01 False 
K04275.01 False 
K04276.01 False 
K04277.01 False 
K04278.01 False 
K04279.01 False 
K04280.01 False 
K04282.01 False 
K04284.01 False 
K04286.01 False 
K04287.01 False 
K04287.02 False 
K04288.01 False 
K04288.02 False 
K04288.04 False 
K04290.01 False 
K04292.01 False 
K04293.01 False 
K04294.01 False 
K04295.01 False 
K04296.01 False 
K04297.01 False 
K04298.01 False 
K04299.01 False 
K04300.01 False 
K04301.01 False 
K04301.02 False 
K04302.01 False 
K04303.01 False 
K04304.01 False 
K04306.01 False 
K04307.01 False 
K04308.01 False 
K04309.01 False 
K04310.01 False 
K04311.01 False 
K04312.01 False 
K04314.01 False 
K04315.01 False 
K04316.01 False 
K04318.01 False 
K04319.01 False 
K04320.01 False 
K04321.01 False 
K04323.01 False 
K04323.02 False 
K04324.01 False 
K04325.01 False 
K04326.01 False 
K04327.01 False 
K04329.01 False 
K04331.01 False 
K04332.01 False 
K04334.01 False 
K04335.01 False 
K04337.01 False 
K04338.01 False 
K04339.01 False 
K04340.01 False 
K04341.01 False 
K04342.01 False 
K04343.01 False 
K04345.01 False 
K04346.01 False 
K04347.01 False 
K04350.01 False 
K04352.01 False 
K04353.01 False 
K04354.01 False 
K04356.01 False 
K04357.01 False 
K04358.01 False 
K04359.01 False 
K04360.01 False 
K04361.01 False 
K04363.01 False 
K04364.01 False 
K04366.01 False 
K04367.01 False 
K04368.01 False 
K04370.01 False 
K04371.01 False 
K04372.01 False 
K04373.01 False 
K04374.01 False 
K04375.01 False 
K04376.01 False 
K04377.01 False 
K04379.01 False 
K04380.01 False 
K04381.01 False 
K04382.01 False 
K04383.01 False 
K04383.02 False 
K04384.01 False 
K04385.01 False 
K04385.02 False 
K04385.03 False 
K04386.01 False 
K04387.01 False 
K04388.01 False 
K04388.02 False 
K04389.01 False 
K04390.01 False 
K04391.01 False 
K04392.01 False 
K04393.01 False 
K04394.01 False 
K04395.01 False 
K04397.01 False 
K04398.01 False 
K04399.01 False 
K04400.01 False 
K04403.01 False 
K04405.01 False 
K04406.01 False 
K04407.01 False 
K04408.01 False 
K04409.01 False 
K04410.01 False 
K04411.01 False 
K04412.01 False 
K04413.01 False 
K04414.01 False 
K04415.01 False 
K04417.01 False 
K04417.02 False 
K04419.01 False 
K04420.01 False 
K04421.01 False 
K04421.02 False 
K04423.01 False 
K04424.01 False 
K04425.01 False 
K04427.01 False 
K04428.01 False 
K04430.01 False 
K04431.01 False 
K04433.01 False 
K04435.01 False 
K04436.01 False 
K04437.01 False 
K04438.01 False 
K04439.01 False 
K04441.01 False 
K04442.01 False 
K04443.01 False 
K04444.01 False 
K04446.01 False 
K04447.01 False 
K04449.01 False 
K04450.01 False 
K04451.01 False 
K04452.01 False 
K04453.02 False 
K04455.01 False 
K04456.01 False 
K04457.01 False 
K04458.01 False 
K04460.01 False 
K04461.01 False 
K04463.01 False 
K04464.01 False 
K04466.01 False 
K04467.01 False 
K04468.01 False 
K04469.01 False 
K04470.01 False 
K04471.01 False 
K04472.01 False 
K04473.01 False 
K04474.01 False 
K04475.01 False 
K04476.01 False 
K04477.01 False 
K04477.02 False 
K04478.01 False 
K04479.01 False 
K04480.01 False 
K04481.01 False 
K04482.01 False 
K04483.01 False 
K04484.01 False 
K04487.01 False 
K04489.01 False 
K04491.01 False 
K04492.01 False 
K04493.01 False 
K04495.01 False 
K04496.01 False 
K04497.01 False 
K04498.01 False 
K04499.01 False 
K04500.01 False 
K04500.02 False 
K04500.03 False 
K04501.01 False 
K04503.01 False 
K04504.01 False 
K04504.02 False 
K04505.01 False 
K04506.01 False 
K04508.01 False 
K04509.01 False 
K04510.01 False 
K04512.01 False 
K04513.01 False 
K04516.01 False 
K04517.01 False 
K04518.01 False 
K04519.01 False 
K04520.01 False 
K04522.01 False 
K04523.01 False 
K04524.01 False 
K04524.02 False 
K04524.03 False 
K04526.01 False 
K04526.02 False 
K04527.01 False 
K04528.01 False 
K04529.01 False 
K04530.01 False 
K04532.01 False 
K04533.01 False 
K04534.01 False 
K04535.01 False 
K04536.01 False 
K04537.01 False 
K04538.01 False 
K04539.01 False 
K04540.01 False 
K04541.01 False 
K04541.02 False 
K04542.01 False 
K04543.01 False 
K04544.01 nan
K04545.01 False 
K04546.01 False 
K04547.01 False 
K04548.01 False 
K04549.01 False 
K04550.01 False 
K04551.01 False 
K04553.01 False 
K04554.01 False 
K04556.01 False 
K04557.01 False 
K04558.01 False 
K04559.01 False 
K04561.01 False 
K04562.01 False 
K04562.02 False 
K04563.01 False 
K04565.01 False 
K04566.01 False 
K04567.01 False 
K04567.02 False 
K04568.01 False 
K04570.01 False 
K04571.01 False 
K04572.01 False 
K04573.01 False 
K04574.01 False 
K04575.01 False 
K04577.01 False 
K04577.02 False 
K04578.01 False 
K04580.01 False 
K04581.01 False 
K04582.01 False 
K04585.01 False 
K04586.01 False 
K04587.01 False 
K04588.01 False 
K04589.01 False 
K04590.01 False 
K04591.01 False 
K04592.01 False 
K04593.01 False 
K04594.01 False 
K04595.01 False 
K04596.01 False 
K04597.01 False 
K04598.01 False 
K04598.02 False 
K04599.01 False 
K04600.01 False 
K04601.01 False 
K04602.01 False 
K04603.01 False 
K04605.01 False 
K04606.01 False 
K04607.01 False 
K04608.01 False 
K04610.01 False 
K04611.01 False 
K04612.01 False 
K04613.01 False 
K04614.01 False 
K04615.01 False 
K04617.01 False 
K04620.01 False 
K04622.01 False 
K04622.02 False 
K04624.01 False 
K04625.01 False 
K04626.01 False 
K04627.01 False 
K04629.01 False 
K04630.01 False 
K04631.01 False 
K04632.01 False 
K04633.01 False 
K04634.01 False 
K04635.01 False 
K04636.01 False 
K04637.01 False 
K04640.01 False 
K04641.01 False 
K04642.01 False 
K04643.01 False 
K04644.01 False 
K04645.01 False 
K04647.01 False 
K04647.02 False 
K04648.01 False 
K04649.01 False 
K04650.01 False 
K04651.01 False 
K04652.01 False 
K04653.01 False 
K04655.01 False 
K04656.01 False 
K04657.01 False 
K04657.02 False 
K04658.01 False 
K04659.01 False 
K04660.01 False 
K04661.01 False 
K04662.01 False 
K04663.01 False 
K04664.01 False 
K04666.01 False 
K04667.01 False 
K04668.01 False 
K04671.01 False 
K04674.01 False 
K04675.01 False 
K04676.02 False 
K04677.01 False 
K04678.01 False 
K04679.01 False 
K04680.01 False 
K04681.01 False 
K04683.01 False 
K04684.01 False 
K04685.01 False 
K04686.01 False 
K04688.01 False 
K04689.01 False 
K04691.01 False 
K04692.02 False 
K04693.01 False 
K04694.01 False 
K04695.01 False 
K04696.01 False 
K04697.01 False 
K04698.01 False 
K04699.01 False 
K04700.01 False 
K04700.02 False 
K04701.01 False 
K04702.01 False 
K04705.01 False 
K04706.01 False 
K04707.01 False 
K04709.01 False 
K04710.01 False 
K04711.01 False 
K04712.01 False 
K04713.01 False 
K04714.01 False 
K04715.01 False 
K04716.01 False 
K04717.01 False 
K04718.01 False 
K04720.01 False 
K04722.01 False 
K04725.01 False 
K04726.01 False 
K04729.01 False 
K04730.01 False 
K04731.01 False 
K04732.01 False 
K04733.01 False 
K04735.01 False 
K04736.01 False 
K04737.01 False 
K04741.01 False 
K04742.01 False 
K04743.01 False 
K04744.01 False 
K04745.01 False 
K04746.01 False 
K04747.01 False 
K04748.01 False 
K04749.01 False 
K04750.01 False 
K04753.01 False 
K04754.01 False 
K04755.01 False 
K04756.01 False 
K04757.01 False 
K04758.01 False 
K04759.01 False 
K04760.01 False 
K04761.01 False 
K04762.01 False 
K04763.01 False 
K04764.01 False 
K04765.01 False 
K04766.01 False 
K04767.01 False 
K04768.01 False 
K04771.01 False 
K04772.01 False 
K04772.03 False 
K04773.01 False 
K04773.02 False 
K04774.01 False 
K04775.01 False 
K04776.01 False 
K04778.01 False 
K04779.01 False 
K04780.01 False 
K04782.02 False 
K04783.01 False 
K04784.01 False 
K04787.01 False 
K04789.01 False 
K04792.01 False 
K04793.01 False 
K04794.01 False 
K04795.01 False 
K04797.01 False 
K04799.01 False 
K04800.01 False 
K04801.01 False 
K04802.01 False 
K04803.01 False 
K04804.01 False 
K04805.01 False 
K04806.01 False 
K04807.01 False 
K04808.01 False 
K04810.01 False 
K04811.01 False 
K04812.01 False 
K04813.01 False 
K04814.01 False 
K04815.01 False 
K04816.01 False 
K04817.01 False 
K04818.01 False 
K04819.01 False 
K04820.01 False 
K04823.01 False 
K04825.01 False 
K04826.01 False 
K04827.01 False 
K04829.01 False 
K04832.01 False 
K04833.01 False 
K04834.01 False 
K04835.01 False 
K04836.01 False 
K04837.01 False 
K04838.01 False 
K04838.02 False 
K04838.03 False 
K04839.01 False 
K04840.01 False 
K04841.01 False 
K04843.01 False 
K04844.01 False 
K04845.01 False 
K04846.01 False 
K04846.02 False 
K04847.01 False 
K04849.01 False 
K04850.01 False 
K04851.01 False 
K04852.01 False 
K04853.01 False 
K04854.01 False 
K04855.01 False 
K04856.01 False 
K04857.01 False 
K04859.01 False 
K04860.01 False 
K04861.01 False 
K04863.01 False 
K04865.01 False 
K04866.01 False 
K04867.01 False 
K04868.01 False 
K04870.01 False 
K04871.01 False 
K04874.01 False 
K04875.01 False 
K04877.01 False 
K04879.01 False 
K04881.01 False 
K04881.02 False 
K04882.01 False 
K04884.01 False 
K04885.01 False 
K04887.01 False 
K04890.01 False 
K04891.01 False 
K04892.01 False 
K04893.01 False 
K04894.01 False 
K04895.01 False 
K04896.01 False 
K04896.02 False 
K04897.01 False 
K04900.01 False 
K04901.01 False 
K04903.01 False 
K04904.01 False 
K04905.01 False 
K04906.01 False 
K04907.01 False 
K04908.01 False 
K04909.01 False 
K04910.01 False 
K04912.01 False 
K04913.01 False 
K04913.02 False 
K04914.01 False 
K04924.01 False 
K04925.01 False 
K04926.01 False 
K04927.01 False 
K04928.01 False 
K04929.01 False 
K04934.01 False 
K04935.01 False 
K04936.01 False 
K04937.01 False 
K04938.01 False 
K04939.01 False 
K04941.01 False 
K04944.01 False 
K04945.01 False 
K04946.01 False 
K04947.01 False 
K04948.01 False 
K04950.01 False 
K04951.01 False 
K04953.01 False 
K04956.01 False 
K04957.02 False 
K04959.01 False 
K04963.01 False 
K04965.01 False 
K04966.01 False 
K04967.01 False 
K04968.01 False 
K04972.01 False 
K04973.01 False 
K04975.01 False 
K04980.01 False 
K04982.01 False 
K04987.01 False 
K04992.01 False 
K04997.01 False 
K04999.01 False 
K05005.01 False 
K05007.01 False 
K05007.02 False 
K05010.01 False 
K05011.01 False 
K05012.01 False 
K05013.01 False 
K05014.01 False 
K05015.01 False 
K05016.01 False 
K05018.01 False 
K05020.01 False 
K05023.01 False 
K05025.01 False 
K05028.01 False 
K05032.01 False 
K05034.01 False 
K05038.01 False 
K05040.01 False 
K05041.01 False 
K05045.01 False 
K05050.01 False 
K05052.01 False 
K05054.01 nan
K05058.01 False 
K05059.01 False 
K05061.01 False 
K05067.01 False 
K05071.01 False 
K05072.01 False 
K05073.01 False 
K05075.01 False 
K05076.01 False 
K05084.01 False 
K05086.01 False 
K05088.01 False 
K05090.01 False 
K05093.01 False 
K05096.01 False 
K05098.01 False 
K05100.01 False 
K05104.01 False 
K05108.01 False 
K05109.01 False 
K05110.01 False 
K05111.01 False 
K05112.01 False 
K05115.01 False 
K05117.01 False 
K05121.01 False 
K05124.01 False 
K05127.01 False 
K05128.01 False 
K05129.01 False 
K05131.01 False 
K05132.01 False 
K05138.01 False 
K05145.01 nan
K05149.01 False 
K05150.01 False 
K05152.01 False 
K05155.01 False 
K05157.01 False 
K05169.01 False 
K05171.01 False 
K05172.01 False 
K05173.01 False 
K05178.01 False 
K05179.01 False 
K05180.01 False 
K05187.01 False 
K05189.01 False 
K05190.01 False 
K05196.01 False 
K05204.01 False 
K05206.01 False 
K05207.01 False 
K05209.01 False 
K05211.01 False 
K05215.01 False 
K05218.01 False 
K05219.01 False 
K05220.01 False 
K05224.01 False 
K05233.01 False 
K05236.01 False 
K05241.01 False 
K05243.01 False 
K05245.01 False 
K05249.01 False 
K05250.01 False 
K05251.01 False 
K05252.01 False 
K05255.01 False 
K05260.01 False 
K05267.01 False 
K05270.02 False 
K05271.01 False 
K05272.01 False 
K05273.01 False 
K05274.01 False 
K05275.01 False 
K05276.01 False 
K05278.01 False 
K05279.01 False 
K05280.01 False 
K05284.01 False 
K05287.01 False 
K05288.01 False 
K05293.01 False 
K05295.01 False 
K05296.01 False 
K05297.01 False 
K05298.01 False 
K05300.01 False 
K05305.01 False 
K05307.01 False 
K05308.01 False 
K05310.01 False 
K05312.01 False 
K05316.01 False 
K05317.01 False 
K05321.01 False 
K05323.01 False 
K05327.01 False 
K05328.01 False 
K05329.01 False 
K05330.01 False 
K05331.01 False 
K05332.01 False 
K05333.01 False 
K05335.01 False 
K05336.01 False 
K05339.01 False 
K05341.01 False 
K05346.01 False 
K05351.01 False 
K05353.01 False 
K05355.01 False 
K05361.01 False 
K05371.01 False 
K05375.01 False 
K05382.01 False 
K05384.01 False 
K05388.01 False 
K05392.01 False 
K05395.01 False 
K05396.01 False 
K05403.01 False 
K05409.01 False 
K05410.01 False 
K05411.01 False 
K05412.01 False 
K05414.01 False 
K05416.01 False 
K05417.01 False 
K05418.01 False 
K05426.01 False 
K05427.01 False 
K05433.01 False 
K05435.01 False 
K05436.01 False 
K05439.01 False 
K05440.01 False 
K05441.01 False 
K05445.01 False 
K05447.02 False 
K05448.01 False 
K05449.01 False 
K05449.02 False 
K05458.01 False 
K05459.01 False 
K05460.01 False 
K05463.01 False 
K05466.01 False 
K05469.01 False 
K05471.01 False 
K05475.01 False 
K05475.02 False 
K05476.01 False 
K05478.01 False 
K05481.01 False 
K05482.01 False 
K05483.01 False 
K05485.01 False 
K05486.01 False 
K05488.01 False 
K05493.01 False 
K05495.01 False 
K05498.01 False 
K05508.01 False 
K05510.01 False 
K05512.01 False 
K05513.01 False 
K05515.01 False 
K05516.01 False 
K05518.01 False 
K05521.01 False 
K05524.01 False 
K05527.01 False 
K05529.01 False 
K05542.01 False 
K05543.01 False 
K05544.01 False 
K05552.01 False 
K05553.01 False 
K05563.01 False 
K05564.01 False 
K05566.01 False 
K05567.01 False 
K05568.01 False 
K05569.01 False 
K05571.01 False 
K05575.01 False 
K05581.01 False 
K05582.01 False 
K05584.01 False 
K05586.01 False 
K05587.01 False 
K05597.01 False 
K05600.01 False 
K05602.01 False 
K05605.01 False 
K05606.01 False 
K05607.01 False 
K05614.01 nan
K05615.01 nan
K05617.01 False 
K05622.01 False 
K05623.01 False 
K05625.01 False 
K05628.01 False 
K05632.01 False 
K05636.01 False 
K05647.01 False 
K05651.01 False 
K05654.01 False 
K05662.01 False 
K05663.01 False 
K05664.01 False 
K05667.01 False 
K05672.01 False 
K05677.01 False 
K05683.01 False 
K05686.01 False 
K05688.01 False 
K05692.01 False 
K05695.01 False 
K05696.01 False 
K05700.01 nan
K05706.01 False 
K05708.01 False 
K05711.01 False 
K05713.01 False 
K05714.01 False 
K05717.01 False 
K05719.01 False 
K05721.01 False 
K05722.01 False 
K05724.01 False 
K05728.01 False 
K05729.01 False 
K05730.01 False 
K05731.01 False 
K05732.01 False 
K05733.01 False 
K05735.01 False 
K05736.01 False 
K05738.01 False 
K05739.01 False 
K05742.01 False 
K05743.01 False 
K05744.01 False 
K05745.01 False 
K05748.01 False 
K05750.01 False 
K05752.01 False 
K05753.01 False 
K05754.01 False 
K05757.01 False 
K05761.01 False 
K05762.01 False 
K05768.01 False 
K05769.01 False 
K05773.01 False 
K05774.01 False 
K05780.01 False 
K05786.01 False 
K05790.01 False 
K05792.01 False 
K05796.01 False 
K05797.01 False 
K05800.01 False 
K05801.02 False 
K05802.01 False 
K05804.01 False 
K05805.01 False 
K05814.01 False 
K05817.01 False 
K05818.01 False 
K05823.01 False 
K05827.01 False 
K05831.01 False 
K05832.01 False 
K05833.01 False 
K05834.01 False 
K05840.01 False 
K05841.01 False 
K05842.01 False 
K05845.01 False 
K05846.01 False 
K05854.01 False 
K05855.01 False 
K05856.01 False 
K05858.01 False 
K05862.01 False 
K05865.01 False 
K05874.01 False 
K05875.01 False 
K05875.02 False 
K05887.01 False 
K05894.01 False 
K05895.01 False 
K05901.01 False 
K05906.01 False 
K05908.01 False 
K05909.01 False 
K05915.01 False 
K05917.01 False 
K05919.01 False 
K05922.01 False 
K05928.01 False 
K05929.01 False 
K05932.01 False 
K05940.01 False 
K05943.01 False 
K05944.01 False 
K05947.01 False 
K05961.01 False 
K05962.01 False 
K05963.01 False 
K05964.01 False 
K05965.01 False 
K05974.01 False 
K05976.01 False 
K05980.01 False 
K05982.01 False 
K05983.01 False 
K05984.01 nan
K05985.01 False 
K05986.01 False 
K05987.01 False 
K05988.01 False 
K05989.01 False 
K05990.01 False 
K05991.01 False 
K05992.01 False 
K05993.01 False 
K05994.01 False 
K05995.01 False 
K05996.01 False 
K05997.01 False 
K05998.01 False 
K05999.01 False 
K06000.01 False 
K06001.01 False 
K06002.01 False 
K06003.01 False 
K06004.01 False 
K06005.01 False 
K06006.01 False 
K06007.01 False 
K06008.01 False 
K06009.01 False 
K06010.01 False 
K06011.01 False 
K06012.01 False 
K06013.01 False 
K06014.01 False 
K06015.01 False 
K06016.01 False 
K06017.01 False 
K06018.01 False 
K06019.01 False 
K06020.01 False 
K06021.01 False 
K06022.01 False 
K06023.01 False 
K06024.01 False 
K06025.01 False 
K06026.01 False 
K06027.01 False 
K06028.01 False 
K06029.01 False 
K06030.01 False 
K06031.01 False 
K06032.01 False 
K06033.01 False 
K06034.01 False 
K06035.01 False 
K06036.01 False 
K06037.01 False 
K06038.01 False 
K06039.01 False 
K06040.01 False 
K06041.01 False 
K06042.01 nan
K06043.01 False 
K06044.01 False 
K06045.01 False 
K06046.01 False 
K06047.01 False 
K06048.01 False 
K06048.02 False 
K06049.01 False 
K06050.01 False 
K06051.01 nan
K06052.01 False 
K06053.01 False 
K06054.01 False 
K06055.01 False 
K06056.01 False 
K06057.01 False 
K06058.01 False 
K06059.01 False 
K06060.01 False 
K06061.01 False 
K06062.01 False 
K06063.01 False 
K06064.01 False 
K06064.02 False 
K06065.01 False 
K06065.02 False 
K06066.01 False 
K06067.01 False 
K06068.01 False 
K06069.01 False 
K06070.01 False 
K06071.01 False 
K06072.01 False 
K06073.01 True 
K06074.01 nan
K06075.01 False 
K06076.01 False 
K06077.01 False 
K06078.01 False 
K06079.01 False 
K06080.01 False 
K06081.01 False 
K06082.01 False 
K06083.01 False 
K06084.01 nan
K06085.01 False 
K06086.01 False 
K06087.01 False 
K06088.01 False 
K06089.01 False 
K06090.01 False 
K06091.01 False 
K06092.01 False 
K06093.01 False 
K06093.02 False 
K06094.01 nan
K06095.01 False 
K06096.01 False 
K06098.01 False 
K06099.01 False 
K06100.01 False 
K06101.01 False 
K06103.01 False 
K06103.02 False 
K06104.01 False 
K06107.01 False 
K06109.01 False 
K06110.01 False 
K06112.01 False 
K06113.01 False 
K06114.01 False 
K06116.01 False 
K06117.01 False 
K06119.01 False 
K06120.01 False 
K06121.01 False 
K06122.01 False 
K06123.01 False 
K06124.01 False 
K06125.01 False 
K06126.01 False 
K06128.01 False 
K06129.01 False 
K06130.01 False 
K06132.01 False 
K06132.02 False 
K06132.03 False 
K06134.01 False 
K06135.01 False 
K06136.01 False 
K06137.01 False 
K06137.02 False 
K06138.01 False 
K06139.01 False 
K06140.01 False 
K06144.01 False 
K06145.01 False 
K06145.02 False 
K06145.03 False 
K06146.01 False 
K06147.01 False 
K06149.01 False 
K06152.01 False 
K06153.01 False 
K06155.01 False 
K06156.01 False 
K06159.01 False 
K06161.01 False 
K06162.01 False 
K06163.01 False 
K06164.01 False 
K06165.01 False 
K06165.02 False 
K06166.01 False 
K06166.02 False 
K06167.01 False 
K06169.01 False 
K06171.01 False 
K06175.01 False 
K06177.01 False 
K06178.01 False 
K06179.01 False 
K06181.01 False 
K06182.01 False 
K06183.01 False 
K06186.01 False 
K06187.01 False 
K06188.01 False 
K06189.01 False 
K06190.01 False 
K06191.01 False 
K06191.02 False 
K06192.01 False 
K06193.01 False 
K06194.01 False 
K06195.01 False 
K06196.01 False 
K06198.01 False 
