,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K00464.02,0.000260450656448,5.1537321148e-08,9.17492409899e-14,0.0,2.98967667257e-05,3.55585367782e-05,3.0969807878e-15,1.37806276603e-09,0.0,0.00483160888778,2.92569455715e-17,0.0103785781514,0.000328790016745,5.14806069204e-10,0.0,0.00518319098103,0.151431799501,2.90185304781e-12,4.24240495285e-05,0.0,0.29458068127,2.65886128509e-07,4.6270033499e-13,0.0,0.000149021530071,0.0001757884335,1.5430834931e-14,6.8464771051e-09,0.0,0.000421637021356
K00466.01,0.0374891095297,1.02891528644e-06,2.34022814652e-08,0.0,0.000887686756563,1.1900518196e-05,3.74922569784e-05,6.31984528643e-07,0.0,0.000414251668004,1.46284727857e-17,1.38790969927,0.00945316525474,0.000324134762783,0.0,0.0720027777242,0.0571174229111,0.0130857046683,0.0133483623631,0.0,0.0727629331765,9.52888007877e-05,1.53720850895e-06,0.0,0.0392910789988,0.00102845137086,0.00293378405628,3.91863071323e-05,0.0,0.0374891095297
K00467.01,1.45915959069e-05,1.19637236864e-07,3.23033014666e-17,0.0,1.44773023563e-19,2.25420055905e-31,2.9082005372e-37,1.78077122372e-31,0.0,0.000192700112437,7.31423639287e-18,0.00017171881441,0.00124209806376,6.50329153095e-13,0.0,3.07843080502e-17,2.40002652648e-27,2.56422722472e-34,7.80724392574e-27,0.0,0.0655659125529,1.45915959069e-05,4.11186100444e-15,0.0,1.81873839359e-17,2.82479828106e-29,3.77610784074e-35,2.23573140863e-29,0.0,0.0
K00468.01,6.01683748603e-06,2.78329540892e-07,2.95636675668e-11,0.0,2.25509025195e-07,6.78300929509e-25,2.74301111684e-09,3.6719740649e-14,0.0,0.000849575057177,2.92569455715e-17,0.000224936139085,0.00191098462114,2.21800030308e-07,0.0,7.23960718701e-05,2.02327323871e-20,3.09148442714e-06,3.73646424954e-09,0.0,0.156347191994,4.01409198256e-06,4.21788981469e-10,0.0,3.2268435833e-06,9.58977263205e-24,3.86085557532e-08,5.11262690592e-13,0.0,0.0
K00469.01,0.0132830091972,1.66253654931e-06,1.88423400292e-08,0.0,0.000223330845757,9.51365223712e-06,0.00013010000427,1.21353523961e-07,0.0,0.000601479656994,7.31423639287e-18,0.163626811169,0.011493577917,0.000206398993322,0.0,0.0163026923475,0.0322575675876,0.0441436556408,0.00172901898968,0.0,0.146833238744,6.8289904899e-05,7.97795963891e-07,0.0,0.00901594266964,0.000405169114212,0.00548691372469,5.31282557172e-06,0.0,0.0133898800924
K00470.01,6.5087245492e-06,8.59408685602e-10,1.21564214795e-17,0.0,9.10959353893e-07,3.30080970706e-13,1.26310765629e-12,3.70077600871e-10,0.0,0.00313404247294,1.46284727857e-17,9.86130562783e-05,3.68230136373e-06,4.95464963977e-14,0.0,0.000291804272301,9.38593491703e-10,1.98245661832e-09,5.63401219677e-06,0.0,0.408792259113,5.82489532572e-09,8.30440945603e-17,0.0,6.51525594279e-06,2.28209997103e-12,8.62364841794e-12,2.53511746167e-09,0.0,0.0
K00471.01,0.000274158174134,1.55605055616e-07,1.63639856935e-10,0.0,1.27770008322e-05,2.64345638462e-09,2.06829139146e-11,2.96505801135e-08,0.0,0.000699523647444,2.92569455715e-17,0.0114058048087,0.00104442488161,1.47487334673e-06,0.0,0.00175752802187,2.48724726481e-05,1.81563134399e-08,0.0020190857455,0.0,0.0770930174097,3.29155485042e-06,3.44649902881e-09,0.0,0.000272391629509,5.70004134258e-08,4.43654538989e-10,6.36017698915e-07,0.0,0.00048304589154
K00471.02,7.31228038607e-05,1.09368337892e-06,7.35545149305e-07,3.487699696e-24,6.01395407365e-18,9.26534762795e-09,2.93063057303e-23,3.11628001167e-09,0.0,0.000337309617085,1.46284727857e-17,0.00162524562246,0.00262845560908,0.00180102594219,0.0,7.2907369693e-16,0.000118867853799,1.87440775832e-20,0.000130875216226,0.0,0.0427005074131,6.85601115e-05,4.58529049122e-05,1.86097346091e-08,3.67690768198e-16,5.54921415858e-07,1.78002996229e-21,1.91516868999e-07,0.0,0.000527046276695
K00472.01,1.09122400104e-12,6.43799912412e-19,4.36707388987e-30,0.0,9.26624315579e-19,6.14975873969e-16,3.65813292849e-31,1.79711359315e-13,0.0,0.00494525586351,0.0,2.53659474364e-11,9.80563765052e-15,8.5155319493e-26,0.0,2.03942406086e-16,2.09306695121e-12,3.8088551848e-28,3.98556433123e-09,0.0,0.437162568287,4.15707227298e-18,2.81708573189e-29,0.0,5.89993414652e-18,3.72386184129e-15,2.35381403675e-30,1.08684389639e-12,0.0,0.0
K00473.01,0.125656011927,6.89928337663e-06,2.82693394963e-06,0.0,5.38408725371e-06,1.15577823709e-05,4.72924483048e-09,1.94876143001e-06,0.0,4.23453001459e-05,0.0,176.055376705,0.0309021753999,0.0172240142437,0.0,0.000602350064331,0.0550441802353,2.71887824091e-06,0.062343207774,0.0,0.00446036371213,0.054606165708,0.0364662705646,0.0,0.024430411376,0.0483206925999,2.21425282106e-05,0.00766076359698,0.0,0.125716198903
K00474.01,0.00171121302005,1.905367856e-07,1.72903049263e-10,0.0,0.000187861325924,8.83044728827e-07,7.97307273822e-06,3.51656397954e-09,0.0,0.00147572957475,2.92569455715e-17,0.0703499980257,0.00166085018389,2.48139584374e-06,0.0,0.0161120244952,0.00424874591926,0.00338333513957,9.63059938137e-05,0.0,0.102203500701,1.81758203238e-06,1.60213408025e-09,0.0,0.00172374302029,8.19668953515e-06,7.50809933043e-05,3.29417145206e-08,0.0,0.00176698110409
K00474.02,0.00360322386513,1.13634056417e-09,3.46452754515e-13,2.7901597568e-23,1.51653882245e-06,5.68896770197e-09,1.8956558525e-07,8.54556577673e-11,0.0,7.19258877827e-06,2.92569455715e-17,0.155488513331,8.5302573232e-06,4.02561810299e-09,0.0,0.000212406946946,5.76762246331e-05,0.000133273986792,5.856327632e-06,0.0,0.000856348838578,2.78122355168e-06,8.77809242755e-10,7.42368581711e-06,0.00383086877295,1.40533816204e-05,0.000466984189597,2.0989539617e-07,0.0,0.00366515120197
K00474.03,0.00629373586283,5.28655527415e-07,2.12090127593e-07,0.0,2.01022386813e-05,2.23368156489e-06,2.15487973369e-06,1.57590926135e-07,0.0,1.17851884443e-06,1.46284727857e-17,863.603053106,0.00501939571396,0.00492160768674,0.0,0.00618942646778,0.013916017949,0.00299399398797,0.00945313587006,0.0,0.000551180712451,0.003981191893,0.00203919918922,0.0,0.018923530326,0.011155412239,0.00739474287736,0.000732663330293,0.0,0.00627980758729
K00474.04,0.000670856831887,7.22861597326e-07,3.38639434601e-08,0.0,1.46923298205e-05,2.9582464776e-08,1.84576476472e-06,2.17681622763e-07,0.0,0.000787471339866,2.92569455715e-17,0.0191026147134,0.000868183928286,3.48463293141e-05,1.14284943639e-19,0.00253579178956,0.000117248122468,0.00166301608531,0.00432517180134,0.0,0.0569990253328,3.41493452028e-05,1.7575235102e-06,3.68781778292e-08,0.000632082976269,1.3383924852e-06,8.23633926234e-05,1.06714780815e-05,0.0,0.000823272602349
K00475.01,1.60630563025e-06,1.75439004912e-07,3.65607394163e-09,0.0,3.82474638375e-17,3.10313083657e-11,5.74266316945e-24,8.24280723486e-12,0.0,0.001490711985,2.92569455715e-17,6.68996761327e-05,0.00316945491283,6.44826384903e-05,0.0,7.30175807141e-15,3.13995373108e-07,3.83371334348e-21,2.34378824413e-07,0.0,0.111499875436,1.59724798047e-06,3.26890331593e-08,0.0,3.33513745344e-16,2.76839885534e-10,5.15500484427e-23,7.41477061906e-11,0.0,0.0
K00475.02,3.6132170953e-06,2.81105278815e-07,1.60768432501e-11,0.0,2.18431751188e-09,1.66316238368e-14,7.38275549357e-15,1.17623356052e-18,0.0,0.000702376916857,2.92569455715e-17,0.000156467390994,0.00411207017342,3.75734894721e-07,0.0,2.87142258841e-07,1.21291414097e-10,6.12186081369e-12,8.88126343364e-14,0.0,0.08464960458,3.61546078207e-06,2.030752734e-10,0.0,2.80438048492e-08,2.15287720217e-13,9.45712535664e-14,1.50162532684e-17,0.0,0.0
K00476.01,2.06030769007e-06,9.2177666613e-08,2.34501939343e-09,0.0,7.49250333599e-09,1.58479643489e-20,2.68501724833e-14,3.80602742411e-13,0.0,0.000636745195855,2.92569455715e-17,8.80497965169e-05,0.000864343681645,3.85384796016e-05,1.42856179548e-20,2.45799023188e-06,2.07123036299e-16,3.02864787962e-11,1.88593149562e-08,0.0,0.0869482604771,2.11121450039e-06,5.45576565561e-08,1.32283365881e-09,1.76160775454e-07,3.74141731849e-19,6.3113458971e-13,8.95878248711e-12,0.0,0.0
K00477.01,1.28636481779e-05,6.86815517847e-07,2.4719456035e-09,2.7247653875e-26,5.76341719623e-11,5.28673317423e-13,7.48589333395e-14,6.96304771155e-11,0.0,0.00083506486774,2.92569455715e-17,0.00055876948139,0.00233763888476,1.54305482008e-05,0.0,1.40383696822e-08,7.15517685549e-09,6.92507209063e-11,4.17692289718e-06,0.0,0.103408574757,1.28809247425e-05,4.48899969555e-08,5.30094331228e-11,1.08044754102e-09,9.40987857343e-12,1.37032092552e-12,1.28331846294e-09,0.0,0.0
K00478.01,9.64102922122e-06,1.95636425829e-06,1.59944694956e-09,0.0,3.59202496898e-15,7.22903435998e-11,1.32617285617e-09,1.17259683324e-09,0.0,0.00583952052826,2.92569455715e-17,0.000415526774107,0.005767764828,8.09095276631e-06,0.0,8.93173067776e-13,9.27107622903e-07,1.01242907022e-06,4.3298448779e-05,0.0,0.748405712907,9.62124963009e-06,8.28338799445e-09,0.0,1.80318447013e-14,3.89679426652e-10,6.9708166268e-09,5.96193192029e-09,0.0,0.0
K00479.01,3.61066875923e-05,5.82600492047e-08,3.13577568819e-11,0.0,1.40270571872e-07,1.76462536471e-10,3.60653481121e-10,4.9307759137e-14,0.0,7.88035532194e-05,2.92569455715e-17,0.00132414710495,0.00121404740892,9.3116280949e-07,0.0,4.3807766942e-05,2.87476029725e-06,4.7210467401e-07,4.60747219199e-09,0.0,0.0159499216299,1.33186794474e-05,7.33780590882e-09,0.0,3.28745443568e-05,4.15875301823e-08,8.36671241687e-08,1.15870713393e-11,0.0,0.0
K00480.01,4.13470152087e-06,1.01739091143e-06,3.76014778817e-12,0.0,1.19920639941e-09,1.632655982e-08,1.55381714297e-12,2.59059323965e-08,0.0,0.0063499781277,0.0,0.000170034506302,0.00919336723465,3.10582943118e-08,0.0,2.99877320087e-07,6.02178268179e-05,2.02182982197e-09,0.000662500348008,0.0,0.336815148775,4.07785837038e-06,1.50348709472e-11,0.0,4.94727148285e-09,6.73888088302e-08,6.38136983204e-12,1.0205929649e-07,0.0,0.0
K00481.01,4.43884530656e-06,9.10138060345e-07,5.06441676264e-12,0.0,4.99066930132e-15,1.04039345569e-12,1.66756942218e-19,1.32182974614e-10,0.0,0.00233095116494,2.92569455715e-17,0.000178585863569,0.00738469804092,5.55684996248e-08,0.0,6.15904122166e-13,9.43969266992e-09,1.03023904454e-16,5.60589927368e-06,0.0,0.168654808542,4.43976927454e-06,2.50370121284e-11,0.0,2.45608401642e-14,5.08833424035e-12,8.42173649288e-19,6.52157862621e-10,0.0,0.0
K00481.02,0.000271579413391,2.93780643792e-06,1.30823927475e-08,0.0,1.03775403316e-16,6.52427944084e-09,2.11303892797e-18,2.04629095357e-10,0.0,0.00146339065947,2.92569455715e-17,0.00957346448378,0.0209627314802,8.28587016821e-05,0.0,5.15029060669e-14,2.67946926751e-05,4.95705961231e-15,2.6220952182e-06,0.0,0.0506069823904,0.000271947789107,1.17530081729e-06,0.0,1.02323370308e-14,5.5384684004e-07,2.22068850435e-16,1.99723948378e-08,0.0,0.000316227766017
K00481.03,2.26458850812e-05,2.14648446432e-07,1.51412937947e-10,0.0,1.1385476909e-08,1.39371264374e-16,1.91374233113e-11,1.27231408798e-09,0.0,0.000276895487704,0.0,0.000905639123615,0.00220781037833,2.75233153688e-06,0.0,3.17259190218e-06,3.89277764442e-12,2.39681136411e-08,0.000176925192539,0.0,0.0399444058105,2.21657919627e-05,1.52405745007e-08,0.0,1.2061931161e-06,1.4144197279e-14,1.99181827826e-09,1.28868930808e-07,0.0,0.0
K00482.01,0.0,1.12751890844e-06,5.60670233837e-06,0.0,6.29546211609e-08,4.64673122863e-06,9.39127284001e-14,2.38026165695e-07,0.0,1.15455147616e-18,2.28569887277e-19,1.39603362344e+13,0.00771895214535,0.0311947288995,0.0,1.22483280292e-05,0.00964642132837,8.2718657851e-11,0.0024874907035,0.0,7.92492131051e-15,0.0126971737888,0.0355716803714,0.0,0.000660175946952,0.041139464697,1.01323813149e-09,0.00275418953596,0.0,1.22793281123e-14
K00483.01,6.97799310531e-07,1.90629767991e-07,7.43023412896e-13,0.0,1.61781369618e-23,2.85346787765e-12,1.52268038523e-25,1.85809891197e-11,0.0,0.00429469957558,2.92569455715e-17,2.80836873173e-05,0.00272375986052,9.02336727552e-09,0.0,3.41342949897e-21,1.28096360982e-08,1.678494365e-22,3.64770199959e-07,0.0,0.255821118058,6.97849044485e-07,2.69328947159e-12,0.0,5.85435222814e-23,1.0404478055e-11,5.41755951616e-25,6.65623392017e-11,0.0,0.0
K00484.01,3.47435429652e-06,2.14320009954e-07,8.99799088686e-11,0.0,4.17586957488e-10,5.125148232e-25,1.63876718259e-11,1.14085641879e-14,0.0,0.00130983459516,2.92569455715e-17,0.000142561487709,0.00248959367501,1.59762420835e-06,0.0,1.18105244264e-07,1.20062363059e-20,1.82698058117e-08,9.32626300844e-10,0.0,0.119837853415,3.4774193816e-06,1.3884455937e-09,0.0,6.48742222909e-09,8.02711528716e-24,2.55593218551e-10,1.77987906796e-13,0.0,0.0
K00485.01,0.0746038426177,7.41791375283e-07,2.87487197783e-07,0.0,5.52135742167e-05,5.69786860735e-06,3.69240902995e-08,1.62737552861e-07,0.0,1.58125442468e-05,0.0,27.23628299,0.00471854968302,0.00282726801779,0.0,0.00799697887399,0.030402002858,2.43750633959e-05,0.004616549457,0.0,0.00517212013266,0.00809969958291,0.00501610838533,0.0,0.118386795435,0.065209781986,0.000390928749405,0.000952153115605,0.0,0.0746837963982
K00486.01,1.97242124191e-07,4.79081356797e-10,5.66264097305e-17,0.0,1.21920593922e-09,3.74855527726e-14,1.21363683413e-15,2.13087687739e-13,0.0,0.000138564064606,2.92569455715e-17,7.67214297167e-06,7.00111338841e-06,9.23406776306e-13,1.42856179548e-20,2.67452734142e-07,4.17097697055e-10,9.89548388953e-13,1.99281173278e-08,0.0,0.0172784387155,7.17793089719e-08,8.4468573946e-15,1.16504649407e-08,1.82228855198e-07,5.60638524859e-12,1.83828008853e-13,3.18842900612e-11,0.0,0.0
K00487.01,3.00824958332e-07,6.17408103823e-08,6.56157729713e-12,0.0,9.18485036643e-14,1.23868783373e-16,4.40034483812e-14,1.60557098186e-09,0.0,0.00411636301174,2.92569455715e-17,1.25420891402e-05,0.000704014961962,9.89702138339e-08,0.0,1.00533675062e-11,6.85893839558e-13,2.26073140236e-11,4.58439878525e-05,0.0,0.261618891605,3.01911024421e-07,3.27959001781e-11,0.0,4.53875648067e-13,6.07595026554e-16,2.12705218741e-13,7.88497368417e-09,0.0,0.0
K00488.01,1.87858102478e-06,4.85408190198e-08,6.38352039957e-11,0.0,4.24304214895e-10,4.15140656229e-15,3.50641267933e-15,5.60337734193e-13,0.0,0.0004280446498,2.92569455715e-17,7.8229008544e-05,9.76834456577e-05,2.02007733694e-07,0.0,3.73182899602e-08,2.41107764489e-11,1.61394947257e-12,2.15464819547e-08,0.0,0.0246080384337,1.87085512237e-06,2.49588562915e-09,0.0,1.66323356762e-08,1.65717009808e-13,1.3576528766e-13,2.2831143177e-11,0.0,0.0
K00489.01,0.0413634299029,1.03119413519e-05,3.84460661187e-06,0.0,0.000652898664929,2.58423941099e-05,2.72761271282e-06,5.62292924847e-07,0.0,4.97988219406e-05,7.31423639287e-18,102.620571903,0.0181884700963,0.0110958650957,0.0,0.0933076750446,0.0311322644356,0.00116645119915,0.00553349397357,0.0,0.00381895986421,0.00574974482526,0.00439449908661,0.0,0.0653669981294,0.0205105284617,0.00171693557764,0.000636979853161,0.0,0.0413404845964
K00490.01,1.25554813174e-05,3.68594929729e-06,2.7221563348e-09,0.0,2.4960315169e-22,6.37307705203e-10,3.15497138568e-33,2.83127474235e-10,0.0,0.00530094331228,2.92569455715e-17,0.000376399610343,0.0113742594387,8.47021721091e-06,0.0,9.57433699474e-20,4.49121809758e-06,4.51094914871e-30,8.80460586537e-06,0.0,0.503432661281,1.25728499377e-05,1.01592010409e-08,0.0,8.97080548842e-22,2.23945553899e-09,1.17516344017e-32,1.00583694283e-09,0.0,0.0
K00490.03,1.95416933191e-05,2.12696967538e-06,2.31504379608e-09,0.0,1.73076029857e-23,1.81224773353e-09,2.47330355103e-30,7.04096868336e-11,0.0,0.00141813649241,0.0,0.00060222642475,0.00449819716973,5.98104413032e-06,0.0,4.19157716803e-21,2.24034727191e-05,2.2032244314e-27,3.31220319425e-06,0.0,0.182878222991,1.95416933191e-05,2.02777491628e-08,0.0,1.5264624172e-22,1.60887316195e-08,2.16628287719e-29,6.22563740601e-10,0.0,0.0
K00490.04,0.00412581305119,1.68904969995e-05,5.45649460124e-06,1.3950798784e-23,3.48614400162e-13,1.49352268145e-08,1.93705275555e-19,4.11157498884e-10,0.0,6.04520011616e-05,2.92569455715e-17,0.113744352729,0.00106817601546,0.000392886752131,2.28569887277e-19,1.35550277675e-10,0.000411663292834,2.33028212169e-16,3.65507014677e-05,0.0,0.0175119007154,0.00329234803075,0.00120462073331,2.86744175568e-07,7.71427428718e-11,3.43900825497e-06,4.38959135025e-17,9.5115426953e-08,0.0,0.00400138864785
K00491.01,0.0,1.51708578824e-07,3.7259599807e-06,0.0,9.59641715549e-09,2.12999321856e-06,3.2219876543e-14,6.55463364516e-09,0.0,2.42398197357e-12,4.57139774554e-19,7.22970888706e+11,0.000421104143361,0.010788553605,0.0,1.39690292353e-06,0.00406907032789,2.57079862213e-11,9.60849739669e-05,0.0,8.28090978585e-09,0.00416130913696,0.0555578777292,0.0,0.000280099367289,0.0558525837461,9.73496356211e-10,0.000174480307708,0.0,6.72808732294e-08
K00492.01,8.04366555468e-06,1.39256318428e-08,3.69076083695e-12,0.0,1.80984222762e-12,1.33965562673e-20,9.22673130976e-14,3.43087604621e-16,0.0,5.18116246073e-05,2.92569455715e-17,0.000240326167253,4.75034139124e-05,2.13550527198e-08,4.57139774554e-19,2.62202402735e-10,1.86633135429e-16,7.02630322173e-11,2.59343320502e-11,0.0,0.0077952977279,8.73313613009e-06,2.51736353266e-09,1.82159880935e-06,1.269283967e-09,9.18804836973e-18,6.35325261621e-11,2.30251478219e-13,0.0,0.0
K00493.01,0.0,0.00124190221479,0.000406460330168,0.0,1.23519625071e-05,7.01416154806e-05,2.00649551239e-05,5.92646456348e-06,0.0,2.7605112773e-11,2.28569887277e-19,5768135752.95,0.079424667313,0.0372178272696,0.0,0.00219317875848,0.110150676601,0.0165912234417,0.0457057691472,0.0,1.31564667817e-07,0.0287334493424,0.0288089492269,0.0,0.000639113413688,0.00374990503583,0.00102213334639,0.000297094092839,0.0,1.6078250658e-09
K00494.01,9.18175122488e-06,2.0880879079e-08,2.86695754338e-10,0.0,4.04525085062e-10,5.70491610611e-10,8.88667072328e-16,4.37381131026e-13,0.0,7.16782936305e-05,0.0,0.000375453799495,6.52826333892e-05,9.8941095832e-07,0.0,1.1922266563e-07,7.47512437652e-06,8.7278320644e-13,2.38907865107e-08,0.0,0.0134841470706,8.68153212285e-06,1.17792472878e-07,6.78969807871e-07,1.66246022509e-07,2.37924100876e-07,3.56281319715e-13,1.80033343285e-10,0.0,0.0
K00495.01,0.0,0.000157856168359,2.94484483651e-05,0.0,4.08484040216e-22,2.57626689439e-08,1.57123120867e-26,2.29515939897e-09,0.0,3.37952792305e-21,1.46284727857e-17,3.70737594454e+23,0.013593249305,0.00217858261772,0.0,9.60265825465e-20,0.000127082650271,1.65793901845e-23,6.36416320763e-05,0.0,4.58990441984e-19,0.155054829012,0.155041248992,0.0,5.6041223914e-19,5.81837128795e-05,2.20783679952e-23,4.94276811783e-06,0.0,8.4751222046e-18
K00496.01,1.03547305346e-05,1.20584732772e-05,2.98510777955e-12,0.0,7.17619715139e-11,1.55493479678e-06,1.01748273259e-12,1.13373963305e-07,0.0,0.0227058484879,2.92569455715e-17,0.000417038500754,0.0413743076478,1.1831739611e-08,0.0,3.42474800371e-08,0.00650187152544,1.96305572457e-09,0.00166236143951,0.0,0.705927286152,1.03675776663e-05,2.56423608074e-12,0.0,6.21440343074e-11,1.40237140428e-06,9.12710249751e-13,9.44834494619e-08,0.0,0.0
K00497.01,0.000965068615868,5.06002294681e-08,2.39085417796e-10,0.0,1.97509634083e-05,5.5978473045e-15,3.98149661024e-07,4.60666825748e-08,0.0,0.000369534241384,0.0,0.018666416665,0.000165945940327,1.12576691574e-06,0.0,0.00189165447867,4.49844195373e-11,0.000173640517062,0.00126613475978,0.0,0.0449814776695,2.58417411049e-06,1.18842527366e-08,0.0,0.000967089562668,2.88320019731e-13,2.02093981768e-05,2.31433115355e-06,0.0,0.000966091783079
K00497.02,0.000239029989983,2.55260215815e-07,6.359243491e-08,6.975399392e-24,1.63789029615e-05,4.45701693961e-10,5.6736343139e-09,7.65074433561e-10,0.0,0.00140015872116,2.92569455715e-17,0.0101012219283,0.000188718514666,4.38764186222e-05,2.28569887277e-19,0.00270961557134,1.4591127441e-06,4.60963916863e-06,1.55188201155e-05,0.0,0.047900359544,3.84207481563e-06,9.48086546682e-07,1.31997474723e-08,0.000240077539558,6.2627292595e-09,8.56238472006e-08,1.12048650148e-08,0.0,0.00048304589154
K00499.01,0.000769976341628,8.40914845735e-07,6.11630026151e-09,2.7247653875e-26,6.71194325231e-05,1.66215422469e-11,3.49409676772e-06,9.44734126091e-09,0.0,0.00162015088461,2.92569455715e-17,0.0322381433846,0.0016390000339,2.17445411796e-05,4.46425561088e-22,0.00435607621605,9.34071731721e-08,0.00141252561825,0.000224529383378,0.0,0.0899444272871,9.60821407847e-06,6.97262273307e-08,2.2335820757e-11,0.000757240377218,1.95040423161e-10,3.89439497512e-05,1.05457006643e-07,0.0,0.000707106781187
K00500.01,2.48339910427e-05,3.5144305687e-06,1.14812117053e-09,0.0,4.48200622642e-11,1.39518476471e-07,5.6902499164e-13,6.30164705101e-10,0.0,0.00367574633389,2.92569455715e-17,0.0010020312703,0.00847771588735,3.76385455499e-06,0.0,1.32857011254e-08,0.00132294011805,5.24705105079e-10,1.97924901583e-05,0.0,0.332665998663,2.5362097705e-05,8.08102860614e-09,0.0,3.10462140481e-10,9.58772598638e-07,3.98912542265e-12,4.47229496145e-09,0.0,0.0
K00500.02,0.000134981521369,8.95690918912e-06,1.30288703463e-08,0.0,8.70050445536e-09,9.63854990388e-07,2.47833358888e-09,5.4138342338e-10,0.0,0.00137699350438,2.92569455715e-17,0.00539110378309,0.0180251706726,4.6152630598e-05,0.0,1.8803312356e-06,0.00728058362184,1.52158391159e-06,1.63541398089e-05,0.0,0.157356636692,0.000138676281718,2.00409249867e-07,0.0,1.31698983376e-07,1.46450814733e-05,3.63873140898e-08,8.24119732401e-09,0.0,0.00048304589154
K00500.03,0.000707047067426,0.000358120091589,2.60384331326e-06,0.0,9.43572413755e-20,9.94196492987e-10,5.30441995991e-20,1.13848632452e-09,0.0,0.00828921655593,0.0,0.0232579735431,0.0329728844827,0.000281969265465,0.0,3.47130795074e-17,4.14843531413e-06,7.54530022965e-17,2.35032030914e-05,0.0,0.591044273581,0.00070901810038,5.36722564377e-06,0.0,1.85721416225e-19,1.98860531808e-09,1.00696960122e-19,2.20488750028e-09,0.0,0.000674948557711
K00500.04,0.00199111917161,0.000221331827304,2.57179768515e-06,0.0,7.59931290754e-17,2.06774058119e-09,1.5621214208e-17,1.0655285595e-08,0.0,0.00139841179756,2.92569455715e-17,0.0698169033974,0.0367999094202,0.000437574120705,0.0,2.78970408626e-14,1.35166111795e-05,2.21735603316e-14,0.000203863788949,0.0,0.13543756249,0.00199097965836,2.49007117257e-05,0.0,7.02441108643e-16,2.0000913868e-08,1.42078264817e-16,9.72927426778e-08,0.0,0.00191195071996
K00500.05,2.39109458896e-05,3.77184010501e-05,1.0021537917e-06,0.0,1.00634962784e-23,4.26308651879e-08,2.76745952495e-19,4.77396283093e-08,0.0,0.0275075747144,2.92569455715e-17,0.00055146370889,0.0469137506495,0.00132037073918,0.0,2.20511399073e-21,9.35286646495e-05,1.72398923688e-16,0.000435700457756,0.0,1.20995867698,2.35298864331e-05,6.11774286627e-07,0.0,6.27290914701e-24,2.61575164468e-08,1.75369482965e-19,2.83439117507e-08,0.0,0.0
K00501.01,5.14980042763e-05,1.27157339107e-07,2.52260241629e-11,0.0,4.53857150312e-13,1.09276016277e-17,8.17227585158e-22,1.61175552937e-13,0.0,8.14861951499e-05,2.92569455715e-17,0.00157506119811,0.000171401283542,4.22775202737e-08,5.71424718193e-20,4.94565589404e-11,1.00691515835e-13,4.40513094867e-19,1.01348909853e-08,0.0,0.00968905453477,5.14553744089e-05,1.06490836259e-08,1.52912465882e-07,1.85918950382e-10,4.50910849159e-15,3.23936977558e-19,6.61685536688e-11,0.0,0.0
K00502.01,0.00296331196093,1.51309432768e-06,8.27274642022e-08,0.0,2.25297527727e-32,6.0553612609e-10,1.25476745964e-36,1.30341474597e-11,0.0,1.98116127562e-05,0.0,0.092193094463,0.00436362947811,0.000252464650991,0.0,5.05941687022e-30,5.29655328177e-06,1.24705441385e-33,4.68219037061e-07,7.14280897741e-21,0.00167825968061,0.00293759557764,0.000167949761007,0.0,4.96455856379e-29,1.2337904063e-06,2.71636810016e-33,2.74144244271e-08,2.44030963427e-07,0.00319722101554
K00503.01,1.72037980303e-06,1.91570845613e-07,3.14945568489e-10,0.0,2.85335867561e-25,1.52608759032e-13,4.25221785268e-19,4.87764344285e-11,0.0,0.00147572957475,2.92569455715e-17,7.07723266696e-05,0.00194691208499,3.32777603413e-06,0.0,6.68323218864e-23,1.01926209147e-09,3.46934127593e-16,1.37568770681e-06,0.0,0.144913767462,1.72387322297e-06,2.74850444181e-09,0.0,2.52740320155e-24,1.34675957188e-12,3.75339683191e-18,4.49061688413e-10,0.0,0.0
K00504.01,0.000755425560712,1.04439296563e-06,1.91862334906e-08,2.17981231e-25,5.18190323251e-06,2.31659352403e-12,1.94858699803e-07,5.82504857698e-08,0.0,0.000123720114236,2.92569455715e-17,0.0302386599497,0.000998134370825,3.01650294215e-05,3.57140448871e-21,0.000975579508691,2.6159470348e-08,0.000222402259181,0.00417848331976,0.0,0.0174279469053,0.000142847082185,2.64458377317e-06,3.02030167735e-09,0.000717020098897,3.20218692632e-10,2.7163435902e-05,8.18799076671e-06,0.0,0.000823272602349
K00505.01,3.61824082486e-06,3.34831450136e-07,1.93238942475e-09,0.0,3.05096414634e-07,2.88593192997e-09,9.14792734822e-09,9.7395058054e-10,0.0,0.001846588446,0.0,0.000155980625578,0.00278127868275,2.93137605154e-05,0.0,6.72339662836e-05,6.31976504113e-05,6.13244843529e-06,7.4531961824e-05,0.0,0.228278582244,3.55182722928e-06,2.08226906149e-08,0.0,3.23441923346e-06,3.12277790857e-08,9.9498069023e-08,1.05960999114e-08,0.0,0.0
